geo;age;population_group;education_attainment;time;population
zaf;30;Black African;Unspecified;2011;2058.49872
zaf;31;White;No schooling;2011;260.83394
zaf;31;White;Some primary;2011;580.46246
zaf;31;White;Complete primary;2011;318.98989
zaf;31;White;Some secondary;2011;9282.21663
zaf;31;White;Grade 12/Std 10;2011;24678.48339
zaf;31;White;Higher;2011;28321.90693
zaf;31;White;Not applicable;2011;1243
zaf;31;White;Unspecified;2011;612.2099
zaf;31;Black African;No schooling;2011;26304.81282
zaf;31;Black African;Some primary;2011;50373.1719
zaf;31;Black African;Complete primary;2011;27141.94309
zaf;31;Black African;Some secondary;2011;275369.1327
zaf;31;Black African;Grade 12/Std 10;2011;240331.9582
zaf;31;Black African;Higher;2011;73846.26101
zaf;31;Black African;Not applicable;2011;14686
zaf;31;Black African;Unspecified;2011;1988.99279
zaf;32;White;No schooling;2011;253.887
zaf;32;White;Some primary;2011;581.09561
zaf;32;White;Complete primary;2011;314.56087
zaf;32;White;Some secondary;2011;8428.56267
zaf;32;White;Grade 12/Std 10;2011;23641.43794
zaf;32;White;Higher;2011;27060.36138
zaf;32;White;Not applicable;2011;920
zaf;32;White;Unspecified;2011;574.72107
zaf;32;Black African;No schooling;2011;25798.49335
zaf;32;Black African;Some primary;2011;48775.91541
zaf;32;Black African;Complete primary;2011;25502.18865
zaf;32;Black African;Some secondary;2011;251377.6026
zaf;32;Black African;Grade 12/Std 10;2011;221448.5588
zaf;32;Black African;Higher;2011;69222.96091
zaf;32;Black African;Not applicable;2011;10597
zaf;32;Black African;Unspecified;2011;1797.4214
zaf;33;White;No schooling;2011;304.6331
zaf;33;White;Some primary;2011;474.51991
zaf;33;White;Complete primary;2011;304.99533
zaf;33;White;Some secondary;2011;8085.37197
zaf;33;White;Grade 12/Std 10;2011;23717.2073
zaf;33;White;Higher;2011;26534.06213
zaf;33;White;Not applicable;2011;907
zaf;33;White;Unspecified;2011;564.89328
zaf;33;Black African;No schooling;2011;23134.97173
zaf;33;Black African;Some primary;2011;44212.55443
zaf;33;Black African;Complete primary;2011;22568.49745
zaf;33;Black African;Some secondary;2011;215967.2352
zaf;33;Black African;Grade 12/Std 10;2011;198270.2466
zaf;33;Black African;Higher;2011;64950.33171
zaf;33;Black African;Not applicable;2011;11249
zaf;33;Black African;Unspecified;2011;1589.51068
zaf;34;White;No schooling;2011;274.3287
zaf;34;White;Some primary;2011;514.80715
zaf;34;White;Complete primary;2011;301.54094
zaf;34;White;Some secondary;2011;8393.6815
zaf;34;White;Grade 12/Std 10;2011;24642.33284
zaf;34;White;Higher;2011;27581.96253
zaf;34;White;Not applicable;2011;878
zaf;34;White;Unspecified;2011;546.49619
zaf;34;Black African;No schooling;2011;26619.79739
zaf;34;Black African;Some primary;2011;50531.0471
zaf;34;Black African;Complete primary;2011;24383.50206
zaf;34;Black African;Some secondary;2011;219630.6908
zaf;34;Black African;Grade 12/Std 10;2011;196788.5279
zaf;34;Black African;Higher;2011;64542.05348
zaf;34;Black African;Not applicable;2011;9550
zaf;34;Black African;Unspecified;2011;1666.88923
zaf;35;White;No schooling;2011;302.56776
zaf;35;White;Some primary;2011;508.39022
zaf;35;White;Complete primary;2011;306.93659
zaf;35;White;Some secondary;2011;8619.71582
zaf;35;White;Grade 12/Std 10;2011;25782.96361
zaf;35;White;Higher;2011;28354.91827
zaf;35;White;Not applicable;2011;966
zaf;35;White;Unspecified;2011;531.35429
zaf;35;Black African;No schooling;2011;27379.47071
zaf;35;Black African;Some primary;2011;51547.4245
zaf;35;Black African;Complete primary;2011;24266.19239
zaf;35;Black African;Some secondary;2011;209285.7267
zaf;35;Black African;Grade 12/Std 10;2011;189718.8765
zaf;35;Black African;Higher;2011;64200.40846
zaf;35;Black African;Not applicable;2011;9683
zaf;35;Black African;Unspecified;2011;1549.90641
zaf;36;White;No schooling;2011;319.85412
zaf;36;White;Some primary;2011;554.06766
zaf;36;White;Complete primary;2011;292.68206
zaf;36;White;Some secondary;2011;8793.70601
zaf;36;White;Grade 12/Std 10;2011;26718.6294
zaf;36;White;Higher;2011;29059.39712
zaf;36;White;Not applicable;2011;1064
zaf;36;White;Unspecified;2011;610.94322
zaf;36;Black African;No schooling;2011;29838.5999
zaf;36;Black African;Some primary;2011;56679.73436
zaf;36;Black African;Complete primary;2011;26309.53689
zaf;36;Black African;Some secondary;2011;203765.4532
zaf;36;Black African;Grade 12/Std 10;2011;178296.6495
zaf;36;Black African;Higher;2011;60293.77863
zaf;36;Black African;Not applicable;2011;9415
zaf;36;Black African;Unspecified;2011;1436.57797
zaf;37;White;No schooling;2011;265.64711
zaf;37;White;Some primary;2011;522.44797
zaf;37;White;Complete primary;2011;259.65126
zaf;37;White;Some secondary;2011;8736.90918
zaf;37;White;Grade 12/Std 10;2011;26972.37005
zaf;37;White;Higher;2011;29740.73512
zaf;37;White;Not applicable;2011;942
zaf;37;White;Unspecified;2011;564.2162
zaf;37;Black African;No schooling;2011;28229.60166
zaf;37;Black African;Some primary;2011;54614.19073
zaf;37;Black African;Complete primary;2011;24515.60459
zaf;37;Black African;Some secondary;2011;183424.7619
zaf;37;Black African;Grade 12/Std 10;2011;160199.0353
zaf;37;Black African;Higher;2011;58240.98224
zaf;37;Black African;Not applicable;2011;8060
zaf;37;Black African;Unspecified;2011;1295.64658
zaf;38;White;No schooling;2011;291.21428
zaf;38;White;Some primary;2011;561.28724
zaf;38;White;Complete primary;2011;251.2068
zaf;38;White;Some secondary;2011;9043.82671
zaf;38;White;Grade 12/Std 10;2011;27051.974
zaf;38;White;Higher;2011;30554.08971
zaf;38;White;Not applicable;2011;1006
zaf;38;White;Unspecified;2011;573.25863
zaf;38;Black African;No schooling;2011;29547.04301
zaf;38;Black African;Some primary;2011;58358.49247
zaf;38;Black African;Complete primary;2011;25587.95453
zaf;38;Black African;Some secondary;2011;178677.4516
zaf;38;Black African;Grade 12/Std 10;2011;149310.2544
zaf;38;Black African;Higher;2011;55956.30737
zaf;38;Black African;Not applicable;2011;7552
zaf;38;Black African;Unspecified;2011;1344.44938
zaf;39;White;No schooling;2011;307.99706
zaf;39;White;Some primary;2011;605.53985
zaf;39;White;Complete primary;2011;283.52376
zaf;39;White;Some secondary;2011;9603.38801
zaf;39;White;Grade 12/Std 10;2011;28099.68198
zaf;39;White;Higher;2011;31728.79768
zaf;39;White;Not applicable;2011;932
zaf;39;White;Unspecified;2011;632.57064
zaf;39;Black African;No schooling;2011;33092.87505
zaf;39;Black African;Some primary;2011;63550.74027
zaf;39;Black African;Complete primary;2011;27098.02991
zaf;39;Black African;Some secondary;2011;175334.0013
zaf;39;Black African;Grade 12/Std 10;2011;142524.451
zaf;39;Black African;Higher;2011;55059.57325
zaf;39;Black African;Not applicable;2011;7560
zaf;39;Black African;Unspecified;2011;1354.37108
zaf;40;White;No schooling;2011;322.94625
zaf;40;White;Some primary;2011;648.00566
zaf;40;White;Complete primary;2011;334.13405
zaf;40;White;Some secondary;2011;10096.44662
zaf;40;White;Grade 12/Std 10;2011;29289.26845
zaf;40;White;Higher;2011;32694.11159
zaf;40;White;Not applicable;2011;1227
zaf;40;White;Unspecified;2011;701.68175
zaf;40;Black African;No schooling;2011;30154.85628
zaf;40;Black African;Some primary;2011;55900.44809
zaf;40;Black African;Complete primary;2011;23177.20694
zaf;40;Black African;Some secondary;2011;145347.8037
zaf;40;Black African;Grade 12/Std 10;2011;116876.6962
zaf;40;Black African;Higher;2011;50846.13777
zaf;40;Black African;Not applicable;2011;7305
zaf;40;Black African;Unspecified;2011;1214.51953
zaf;41;White;No schooling;2011;317.65219
zaf;41;White;Some primary;2011;664.80937
zaf;41;White;Complete primary;2011;318.23727
zaf;41;White;Some secondary;2011;9783.88006
zaf;41;White;Grade 12/Std 10;2011;27480.55945
zaf;41;White;Higher;2011;31191.98006
zaf;41;White;Not applicable;2011;1001
zaf;41;White;Unspecified;2011;655.70315
zaf;41;Black African;No schooling;2011;37903.50478
zaf;41;Black African;Some primary;2011;71625.04146
zaf;41;Black African;Complete primary;2011;29121.36491
zaf;41;Black African;Some secondary;2011;166341.998
zaf;41;Black African;Grade 12/Std 10;2011;118378.0953
zaf;41;Black African;Higher;2011;50560.27486
zaf;41;Black African;Not applicable;2011;7819
zaf;41;Black African;Unspecified;2011;1268.17606
zaf;42;White;No schooling;2011;320.77181
zaf;42;White;Some primary;2011;712.34425
zaf;42;White;Complete primary;2011;268.46728
zaf;42;White;Some secondary;2011;10151.14209
zaf;42;White;Grade 12/Std 10;2011;27170.03575
zaf;42;White;Higher;2011;31353.78645
zaf;42;White;Not applicable;2011;1052
zaf;42;White;Unspecified;2011;623.96177
zaf;42;Black African;No schooling;2011;37730.33626
zaf;42;Black African;Some primary;2011;70651.47103
zaf;42;Black African;Complete primary;2011;28711.56199
zaf;42;Black African;Some secondary;2011;153770.8661
zaf;42;Black African;Grade 12/Std 10;2011;103050.117
zaf;42;Black African;Higher;2011;46949.24738
zaf;42;Black African;Not applicable;2011;7338
zaf;42;Black African;Unspecified;2011;1177.81821
zaf;43;White;No schooling;2011;315.4098
zaf;43;White;Some primary;2011;680.03725
zaf;43;White;Complete primary;2011;274.08936
zaf;43;White;Some secondary;2011;10135.54358
zaf;43;White;Grade 12/Std 10;2011;25623.29603
zaf;43;White;Higher;2011;29681.71166
zaf;43;White;Not applicable;2011;1036
zaf;43;White;Unspecified;2011;648.10771
zaf;43;Black African;No schooling;2011;39081.61081
zaf;43;Black African;Some primary;2011;73661.99993
zaf;43;Black African;Complete primary;2011;29316.2202
zaf;43;Black African;Some secondary;2011;151430.7487
zaf;43;Black African;Grade 12/Std 10;2011;94701.16864
zaf;43;Black African;Higher;2011;45200.66365
zaf;43;Black African;Not applicable;2011;6577
zaf;43;Black African;Unspecified;2011;1056.81946
zaf;44;White;No schooling;2011;284.56109
zaf;44;White;Some primary;2011;595.42877
zaf;44;White;Complete primary;2011;283.83929
zaf;44;White;Some secondary;2011;10018.45252
zaf;44;White;Grade 12/Std 10;2011;23920.33267
zaf;44;White;Higher;2011;27982.31005
zaf;44;White;Not applicable;2011;1053
zaf;44;White;Unspecified;2011;561.19217
zaf;44;Black African;No schooling;2011;32907.29446
zaf;44;Black African;Some primary;2011;62283.75544
zaf;44;Black African;Complete primary;2011;24242.05764
zaf;44;Black African;Some secondary;2011;121541.5513
zaf;44;Black African;Grade 12/Std 10;2011;74364.32753
zaf;44;Black African;Higher;2011;37813.26365
zaf;44;Black African;Not applicable;2011;6434
zaf;44;Black African;Unspecified;2011;905.92556
zaf;45;White;No schooling;2011;356.83498
zaf;45;White;Some primary;2011;687.20903
zaf;45;White;Complete primary;2011;329.09805
zaf;45;White;Some secondary;2011;10614.95879
zaf;45;White;Grade 12/Std 10;2011;23505.06248
zaf;45;White;Higher;2011;27116.56421
zaf;45;White;Not applicable;2011;1043
zaf;45;White;Unspecified;2011;645.17142
zaf;45;Black African;No schooling;2011;39266.01871
zaf;45;Black African;Some primary;2011;71672.33876
zaf;45;Black African;Complete primary;2011;27038.57
zaf;45;Black African;Some secondary;2011;126010.8018
zaf;45;Black African;Grade 12/Std 10;2011;70725.13507
zaf;45;Black African;Higher;2011;36846.80162
zaf;45;Black African;Not applicable;2011;6140
zaf;45;Black African;Unspecified;2011;907.26834
zaf;46;White;No schooling;2011;335.21572
zaf;46;White;Some primary;2011;669.47635
zaf;46;White;Complete primary;2011;334.6457
zaf;46;White;Some secondary;2011;11081.61521
zaf;46;White;Grade 12/Std 10;2011;23669.40556
zaf;46;White;Higher;2011;26815.78904
zaf;46;White;Not applicable;2011;1009
zaf;46;White;Unspecified;2011;592.06653
zaf;46;Black African;No schooling;2011;43308.66042
zaf;46;Black African;Some primary;2011;78292.66471
zaf;46;Black African;Complete primary;2011;29583.04431
zaf;46;Black African;Some secondary;2011;127324.874
zaf;46;Black African;Grade 12/Std 10;2011;65525.34525
zaf;46;Black African;Higher;2011;34623.50829
zaf;46;Black African;Not applicable;2011;6342
zaf;46;Black African;Unspecified;2011;886.22769
zaf;47;White;No schooling;2011;322.68902
zaf;47;White;Some primary;2011;698.40785
zaf;47;White;Complete primary;2011;351.96538
zaf;47;White;Some secondary;2011;11599.78749
zaf;47;White;Grade 12/Std 10;2011;23943.36182
zaf;47;White;Higher;2011;26990.46425
zaf;47;White;Not applicable;2011;1118
zaf;47;White;Unspecified;2011;658.33951
zaf;47;Black African;No schooling;2011;46035.98265
zaf;47;Black African;Some primary;2011;83470.96204
zaf;47;Black African;Complete primary;2011;30194.58434
zaf;47;Black African;Some secondary;2011;126603.4548
zaf;47;Black African;Grade 12/Std 10;2011;60624.97803
zaf;47;Black African;Higher;2011;32831.06099
zaf;47;Black African;Not applicable;2011;6495
zaf;47;Black African;Unspecified;2011;851.82231
zaf;48;White;No schooling;2011;363.99153
zaf;48;White;Some primary;2011;727.9495
zaf;48;White;Complete primary;2011;289.52212
zaf;48;White;Some secondary;2011;11501.55581
zaf;48;White;Grade 12/Std 10;2011;23832.01298
zaf;48;White;Higher;2011;26475.38519
zaf;48;White;Not applicable;2011;1062
zaf;48;White;Unspecified;2011;617.86084
zaf;48;Black African;No schooling;2011;50313.41975
zaf;48;Black African;Some primary;2011;88766.76305
zaf;48;Black African;Complete primary;2011;31319.59816
zaf;48;Black African;Some secondary;2011;124444.5396
zaf;48;Black African;Grade 12/Std 10;2011;55428.39175
zaf;48;Black African;Higher;2011;30161.2622
zaf;48;Black African;Not applicable;2011;6548
zaf;48;Black African;Unspecified;2011;842.815
zaf;49;White;No schooling;2011;365.21099
zaf;49;White;Some primary;2011;736.12412
zaf;49;White;Complete primary;2011;280.08666
zaf;49;White;Some secondary;2011;11581.26
zaf;49;White;Grade 12/Std 10;2011;24892.72333
zaf;49;White;Higher;2011;26209.4082
zaf;49;White;Not applicable;2011;1130
zaf;49;White;Unspecified;2011;631.67145
zaf;49;Black African;No schooling;2011;50055.79188
zaf;49;Black African;Some primary;2011;86060.53942
zaf;49;Black African;Complete primary;2011;28502.81148
zaf;49;Black African;Some secondary;2011;113786.931
zaf;49;Black African;Grade 12/Std 10;2011;49381.1058
zaf;49;Black African;Higher;2011;28065.03281
zaf;49;Black African;Not applicable;2011;6067
zaf;49;Black African;Unspecified;2011;787.62767
zaf;50;White;No schooling;2011;372.6212
zaf;50;White;Some primary;2011;712.82149
zaf;50;White;Complete primary;2011;294.27857
zaf;50;White;Some secondary;2011;11984.39276
zaf;50;White;Grade 12/Std 10;2011;25394.16152
zaf;50;White;Higher;2011;26609.764
zaf;50;White;Not applicable;2011;1057
zaf;50;White;Unspecified;2011;666.75143
zaf;50;Black African;No schooling;2011;45773.13642
zaf;50;Black African;Some primary;2011;74443.99961
zaf;50;Black African;Complete primary;2011;23307.2579
zaf;50;Black African;Some secondary;2011;95429.17877
zaf;50;Black African;Grade 12/Std 10;2011;40651.14236
zaf;50;Black African;Higher;2011;25020.83247
zaf;50;Black African;Not applicable;2011;4792
zaf;50;Black African;Unspecified;2011;739.45443
zaf;51;White;No schooling;2011;372.91269
zaf;51;White;Some primary;2011;738.31959
zaf;51;White;Complete primary;2011;378.76458
zaf;51;White;Some secondary;2011;11906.28813
zaf;51;White;Grade 12/Std 10;2011;24814.5996
zaf;51;White;Higher;2011;25710.66338
zaf;51;White;Not applicable;2011;1144
zaf;51;White;Unspecified;2011;658.54285
zaf;51;Black African;No schooling;2011;56628.53617
zaf;51;Black African;Some primary;2011;88039.67573
zaf;51;Black African;Complete primary;2011;26897.15244
zaf;51;Black African;Some secondary;2011;105808.0246
zaf;51;Black African;Grade 12/Std 10;2011;40654.74698
zaf;51;Black African;Higher;2011;24723.6603
zaf;51;Black African;Not applicable;2011;5670
zaf;51;Black African;Unspecified;2011;745.29493
zaf;52;White;No schooling;2011;343.62952
zaf;52;White;Some primary;2011;744.52351
zaf;52;White;Complete primary;2011;386.99245
zaf;52;White;Some secondary;2011;12570.84329
zaf;52;White;Grade 12/Std 10;2011;23602.63809
zaf;52;White;Higher;2011;25979.21134
zaf;52;White;Not applicable;2011;1087
zaf;52;White;Unspecified;2011;628.26957
zaf;52;Black African;No schooling;2011;51449.94424
zaf;52;Black African;Some primary;2011;80849.55949
zaf;52;Black African;Complete primary;2011;23373.72713
zaf;52;Black African;Some secondary;2011;91701.94231
zaf;52;Black African;Grade 12/Std 10;2011;33818.02149
zaf;52;Black African;Higher;2011;21635.68191
zaf;52;Black African;Not applicable;2011;4949
zaf;52;Black African;Unspecified;2011;676.04845
zaf;53;White;No schooling;2011;369.37369
zaf;53;White;Some primary;2011;848.46147
zaf;53;White;Complete primary;2011;388.25599
zaf;53;White;Some secondary;2011;13284.58584
zaf;53;White;Grade 12/Std 10;2011;22703.07066
zaf;53;White;Higher;2011;25094.02534
zaf;53;White;Not applicable;2011;1039
zaf;53;White;Unspecified;2011;652.71047
zaf;53;Black African;No schooling;2011;56417.64808
zaf;53;Black African;Some primary;2011;86997.13985
zaf;53;Black African;Complete primary;2011;24143.95834
zaf;53;Black African;Some secondary;2011;92275.4856
zaf;53;Black African;Grade 12/Std 10;2011;30921.96106
zaf;53;Black African;Higher;2011;20542.11959
zaf;53;Black African;Not applicable;2011;4702
zaf;53;Black African;Unspecified;2011;701.54761
zaf;54;White;No schooling;2011;362.06499
zaf;54;White;Some primary;2011;834.43139
zaf;54;White;Complete primary;2011;350.59758
zaf;54;White;Some secondary;2011;13302.96024
zaf;54;White;Grade 12/Std 10;2011;21685.32855
zaf;54;White;Higher;2011;23811.93629
zaf;54;White;Not applicable;2011;1051
zaf;54;White;Unspecified;2011;601.87522
zaf;54;Black African;No schooling;2011;50500.61764
zaf;54;Black African;Some primary;2011;76410.66639
zaf;54;Black African;Complete primary;2011;20549.99216
zaf;54;Black African;Some secondary;2011;79811.95826
zaf;54;Black African;Grade 12/Std 10;2011;25649.17047
zaf;54;Black African;Higher;2011;17568.00988
zaf;54;Black African;Not applicable;2011;4362
zaf;54;Black African;Unspecified;2011;593.58644
zaf;55;White;No schooling;2011;335.87721
zaf;55;White;Some primary;2011;787.32512
zaf;55;White;Complete primary;2011;405.42154
zaf;55;White;Some secondary;2011;13724.76951
zaf;55;White;Grade 12/Std 10;2011;22062.89749
zaf;55;White;Higher;2011;22632.10761
zaf;55;White;Not applicable;2011;1083
zaf;55;White;Unspecified;2011;623.63757
zaf;55;Black African;No schooling;2011;53501.0274
zaf;55;Black African;Some primary;2011;75103.39758
zaf;55;Black African;Complete primary;2011;18863.24012
zaf;55;Black African;Some secondary;2011;74672.96697
zaf;55;Black African;Grade 12/Std 10;2011;22745.72586
zaf;55;Black African;Higher;2011;16578.46358
zaf;55;Black African;Not applicable;2011;3789
zaf;55;Black African;Unspecified;2011;571.21389
zaf;56;White;No schooling;2011;389.43001
zaf;56;White;Some primary;2011;850.50452
zaf;56;White;Complete primary;2011;391.00734
zaf;56;White;Some secondary;2011;13772.95836
zaf;56;White;Grade 12/Std 10;2011;21679.15827
zaf;56;White;Higher;2011;22461.23016
zaf;56;White;Not applicable;2011;1103
zaf;56;White;Unspecified;2011;648.30805
zaf;56;Black African;No schooling;2011;53252.93187
zaf;56;Black African;Some primary;2011;73243.2852
zaf;56;Black African;Complete primary;2011;17457.36527
zaf;56;Black African;Some secondary;2011;68207.82225
zaf;56;Black African;Grade 12/Std 10;2011;20040.9867
zaf;56;Black African;Higher;2011;14490.59104
zaf;56;Black African;Not applicable;2011;4188
zaf;56;Black African;Unspecified;2011;601.41746
zaf;57;White;No schooling;2011;372.25218
zaf;57;White;Some primary;2011;778.7793
zaf;57;White;Complete primary;2011;343.56121
zaf;57;White;Some secondary;2011;13592.97631
zaf;57;White;Grade 12/Std 10;2011;20641.63478
zaf;57;White;Higher;2011;21139.66353
zaf;57;White;Not applicable;2011;1050
zaf;57;White;Unspecified;2011;610.42656
zaf;57;Black African;No schooling;2011;52727.8944
zaf;57;Black African;Some primary;2011;71947.22062
zaf;57;Black African;Complete primary;2011;17022.54611
zaf;57;Black African;Some secondary;2011;65340.73922
zaf;57;Black African;Grade 12/Std 10;2011;17422.53214
zaf;57;Black African;Higher;2011;12894.82017
zaf;57;Black African;Not applicable;2011;3574
zaf;57;Black African;Unspecified;2011;508.04775
zaf;58;White;No schooling;2011;375.11533
zaf;58;White;Some primary;2011;830.59338
zaf;58;White;Complete primary;2011;382.3196
zaf;58;White;Some secondary;2011;13603.07439
zaf;58;White;Grade 12/Std 10;2011;20550.82911
zaf;58;White;Higher;2011;20177.04732
zaf;58;White;Not applicable;2011;984
zaf;58;White;Unspecified;2011;626.3184
zaf;58;Black African;No schooling;2011;54607.27316
zaf;58;Black African;Some primary;2011;74793.93281
zaf;58;Black African;Complete primary;2011;16987.62715
zaf;58;Black African;Some secondary;2011;63240.32857
zaf;58;Black African;Grade 12/Std 10;2011;16004.10559
zaf;58;Black African;Higher;2011;11419.50043
zaf;58;Black African;Not applicable;2011;2739
zaf;58;Black African;Unspecified;2011;453.42491
zaf;59;White;No schooling;2011;342.96728
zaf;59;White;Some primary;2011;841.3974
zaf;59;White;Complete primary;2011;374.64397
zaf;59;White;Some secondary;2011;13441.44472
zaf;59;White;Grade 12/Std 10;2011;20283.70128
zaf;59;White;Higher;2011;19616.57327
zaf;59;White;Not applicable;2011;1055
zaf;59;White;Unspecified;2011;630.86017
zaf;59;Black African;No schooling;2011;59177.43877
zaf;59;Black African;Some primary;2011;77526.59399
zaf;59;Black African;Complete primary;2011;17023.61632
zaf;59;Black African;Some secondary;2011;61013.46915
zaf;59;Black African;Grade 12/Std 10;2011;14698.03564
zaf;59;Black African;Higher;2011;10411.72682
zaf;59;Black African;Not applicable;2011;2891
zaf;59;Black African;Unspecified;2011;469.08432
zaf;60;White;No schooling;2011;349.1948
zaf;60;White;Some primary;2011;852.17823
zaf;60;White;Complete primary;2011;426.64019
zaf;60;White;Some secondary;2011;13588.97021
zaf;60;White;Grade 12/Std 10;2011;20843.04925
zaf;60;White;Higher;2011;18749.85593
zaf;60;White;Not applicable;2011;1011
zaf;60;White;Unspecified;2011;635.01377
zaf;60;Black African;No schooling;2011;52636.11537
zaf;60;Black African;Some primary;2011;58628.62776
zaf;60;Black African;Complete primary;2011;12027.20815
zaf;60;Black African;Some secondary;2011;45431.20227
zaf;60;Black African;Grade 12/Std 10;2011;10865.92676
zaf;60;Black African;Higher;2011;7773.64531
zaf;60;Black African;Not applicable;2011;2037
zaf;60;Black African;Unspecified;2011;392.115
zaf;61;White;No schooling;2011;369.68859
zaf;61;White;Some primary;2011;841.69575
zaf;61;White;Complete primary;2011;428.17632
zaf;61;White;Some secondary;2011;13044.0918
zaf;61;White;Grade 12/Std 10;2011;19887.51603
zaf;61;White;Higher;2011;17527.61111
zaf;61;White;Not applicable;2011;1028
zaf;61;White;Unspecified;2011;606.04173
zaf;61;Black African;No schooling;2011;64341.44619
zaf;61;Black African;Some primary;2011;67384.13954
zaf;61;Black African;Complete primary;2011;13929.44435
zaf;61;Black African;Some secondary;2011;49896.544
zaf;61;Black African;Grade 12/Std 10;2011;10646.37203
zaf;61;Black African;Higher;2011;7456.97226
zaf;61;Black African;Not applicable;2011;2106
zaf;61;Black African;Unspecified;2011;385.46112
zaf;62;White;No schooling;2011;386.8254
zaf;62;White;Some primary;2011;893.9364
zaf;62;White;Complete primary;2011;391.13148
zaf;62;White;Some secondary;2011;13641.47771
zaf;62;White;Grade 12/Std 10;2011;20064.24028
zaf;62;White;Higher;2011;17153.36331
zaf;62;White;Not applicable;2011;1123
zaf;62;White;Unspecified;2011;701.95496
zaf;62;Black African;No schooling;2011;52635.08779
zaf;62;Black African;Some primary;2011;57156.75648
zaf;62;Black African;Complete primary;2011;11610.61622
zaf;62;Black African;Some secondary;2011;42522.68732
zaf;62;Black African;Grade 12/Std 10;2011;8757.60447
zaf;62;Black African;Higher;2011;6178.05167
zaf;62;Black African;Not applicable;2011;2248
zaf;62;Black African;Unspecified;2011;357.83238
zaf;63;White;No schooling;2011;376.51329
zaf;63;White;Some primary;2011;865.603
zaf;63;White;Complete primary;2011;411.90503
zaf;63;White;Some secondary;2011;13690.88368
zaf;63;White;Grade 12/Std 10;2011;20352.39658
zaf;63;White;Higher;2011;17229.8842
zaf;63;White;Not applicable;2011;1173
zaf;63;White;Unspecified;2011;741.00118
zaf;63;Black African;No schooling;2011;50505.85316
zaf;63;Black African;Some primary;2011;55587.98742
zaf;63;Black African;Complete primary;2011;11101.37562
zaf;63;Black African;Some secondary;2011;40422.40928
zaf;63;Black African;Grade 12/Std 10;2011;8069.37107
zaf;63;Black African;Higher;2011;5581.50297
zaf;63;Black African;Not applicable;2011;1674
zaf;63;Black African;Unspecified;2011;323.68828
zaf;64;White;No schooling;2011;366.76393
zaf;64;White;Some primary;2011;851.62892
zaf;64;White;Complete primary;2011;436.51586
zaf;64;White;Some secondary;2011;13601.93543
zaf;64;White;Grade 12/Std 10;2011;20081.53934
zaf;64;White;Higher;2011;16925.33782
zaf;64;White;Not applicable;2011;1250
zaf;64;White;Unspecified;2011;757.86861
zaf;64;Black African;No schooling;2011;46224.24648
zaf;64;Black African;Some primary;2011;48702.59732
zaf;64;Black African;Complete primary;2011;9540.76889
zaf;64;Black African;Some secondary;2011;34599.22689
zaf;64;Black African;Grade 12/Std 10;2011;6897.74665
zaf;64;Black African;Higher;2011;4629.98049
zaf;64;Black African;Not applicable;2011;1877
zaf;64;Black African;Unspecified;2011;298.34084
zaf;65;White;No schooling;2011;337.27753
zaf;65;White;Some primary;2011;878.67083
zaf;65;White;Complete primary;2011;419.12586
zaf;65;White;Some secondary;2011;13310.15816
zaf;65;White;Grade 12/Std 10;2011;18961.44174
zaf;65;White;Higher;2011;15477.12251
zaf;65;White;Not applicable;2011;1179
zaf;65;White;Unspecified;2011;660.38287
zaf;65;Black African;No schooling;2011;42712.09433
zaf;65;Black African;Some primary;2011;41776.5807
zaf;65;Black African;Complete primary;2011;8497.00007
zaf;65;Black African;Some secondary;2011;30533.6657
zaf;65;Black African;Grade 12/Std 10;2011;5965.72157
zaf;65;Black African;Higher;2011;4017.23085
zaf;65;Black African;Not applicable;2011;1397
zaf;65;Black African;Unspecified;2011;250.36791
zaf;66;White;No schooling;2011;331.70285
zaf;66;White;Some primary;2011;787.58664
zaf;66;White;Complete primary;2011;384.78795
zaf;66;White;Some secondary;2011;12544.18696
zaf;66;White;Grade 12/Std 10;2011;17280.22122
zaf;66;White;Higher;2011;13545.65903
zaf;66;White;Not applicable;2011;1327
zaf;66;White;Unspecified;2011;630.12347
zaf;66;Black African;No schooling;2011;40022.19522
zaf;66;Black African;Some primary;2011;36886.48654
zaf;66;Black African;Complete primary;2011;7601.76029
zaf;66;Black African;Some secondary;2011;26056.58375
zaf;66;Black African;Grade 12/Std 10;2011;4947.60935
zaf;66;Black African;Higher;2011;3235.02195
zaf;66;Black African;Not applicable;2011;1454
zaf;66;Black African;Unspecified;2011;219.50547
zaf;67;White;No schooling;2011;329.62629
zaf;67;White;Some primary;2011;760.84927
zaf;67;White;Complete primary;2011;443.5338
zaf;67;White;Some secondary;2011;12682.8527
zaf;67;White;Grade 12/Std 10;2011;16958.53018
zaf;67;White;Higher;2011;13808.12994
zaf;67;White;Not applicable;2011;1184
zaf;67;White;Unspecified;2011;677.45979
zaf;67;Black African;No schooling;2011;38955.09067
zaf;67;Black African;Some primary;2011;34580.33702
zaf;67;Black African;Complete primary;2011;6561.69033
zaf;67;Black African;Some secondary;2011;23133.72246
zaf;67;Black African;Grade 12/Std 10;2011;4413.88248
zaf;67;Black African;Higher;2011;2937.13515
zaf;67;Black African;Not applicable;2011;1537
zaf;67;Black African;Unspecified;2011;202.78563
zaf;68;White;No schooling;2011;334.05698
zaf;68;White;Some primary;2011;765.44816
zaf;68;White;Complete primary;2011;394.81245
zaf;68;White;Some secondary;2011;11856.85796
