time,geo,gdp_per_cap,lex,pop,geo.name,geo.cat,geo.region
2001,geo,2472.71,72.13,4685331,Georgia,country,eur
2002,geo,2637.56,72.41,4626034,Georgia,country,eur
2003,geo,2961.18,72.67,4569880,Georgia,country,eur
2004,geo,3167.15,72.90,4519607,Georgia,country,eur
2005,geo,3505,73.11,4477006,Georgia,country,eur
2006,geo,3764.39,73.29,4442825,Georgia,country,eur
2007,geo,4235.19,73.45,4415956,Georgia,country,eur
2008,geo,4345.65,73.59,4394018,Georgia,country,eur
2009,geo,4178.42,73.74,4373630,Georgia,country,eur
2010,geo,4388.66,73.88,4352244,Georgia,country,eur
2011,geo,4668.97,74.02,4329026,Georgia,country,eur
2012,geo,4943.23,74.16,4304363,Georgia,country,eur
2013,geo,5212.64,74.30,4278410,Georgia,country,eur
2014,geo,5511.45,74.44,4251727,Georgia,country,eur
1990,deu,24996.14,75.39,79098094,Germany,country,eur
1991,deu,26127.05,75.61,79651903,Germany,country,eur
1992,deu,26505.30,76.07,80282985,Germany,country,eur
1993,deu,26119.45,76.15,80926118,Germany,country,eur
1994,deu,26720.64,76.47,81495194,Germany,country,eur
1995,deu,27145.95,76.66,81929441,Germany,country,eur
1996,deu,27336.46,76.9,82200333,Germany,country,eur
1997,deu,27788.88,77.35,82326019,Germany,country,eur
1998,deu,28291.59,77.7,82350467,Germany,country,eur
1999,deu,28842.65,77.94,82341545,Germany,country,eur
2000,deu,29726.87,78.21,82349027,Germany,country,eur
2001,deu,30061.39,78.58,82384256,Germany,country,eur
2002,deu,30035.80,78.67,82432026,Germany,country,eur
2003,deu,29952.93,78.75,82484111,Germany,country,eur
2004,deu,30260.66,79.34,82524343,Germany,country,eur
2005,deu,30496,79.48,82540739,Germany,country,eur
2006,deu,31720.47,79.81,82536138,Germany,country,eur
2007,deu,32836.51,79.98,82516297,Germany,country,eur
2008,deu,33157.24,80.06,82475271,Germany,country,eur
2009,deu,31569.16,80.05,82405365,Germany,country,eur
2010,deu,32886.85,80.23,82302465,Germany,country,eur
2011,deu,33895.82,80.41,82162512,Germany,country,eur
2012,deu,34131.87,80.57,81990837,Germany,country,eur
2013,deu,34409.90,80.74,81804228,Germany,country,eur
2014,deu,34980.38,80.90,81625599,Germany,country,eur
1990,gha,893.80,56.75,14793415,Ghana,country,afr
1991,gha,915.13,57.16,15216133,Ghana,country,afr
1992,gha,925.06,57.43,15655847,Ghana,country,afr
1993,gha,942.01,57.58,16105502,Ghana,country,afr
1994,gha,945.56,57.59,16554855,Ghana,country,afr
1995,gha,961.41,57.50,16996901,Ghana,country,afr
1996,gha,984.87,57.34,17429209,Ghana,country,afr
1997,gha,1005.24,57.17,17855250,Ghana,country,afr
1998,gha,1030.05,57.03,18281113,Ghana,country,afr
1999,gha,1052.28,56.96,18715676,Ghana,country,afr
2000,gha,1067.60,56.99,19165490,Ghana,country,afr
2001,gha,1088.32,57.15,19632265,Ghana,country,afr
2002,gha,1111.98,57.43,20114361,Ghana,country,afr
2003,gha,1143.69,57.79,20610897,Ghana,country,afr
2004,gha,1181.71,58.23,21119911,Ghana,country,afr
2005,gha,1225,58.71,21639806,Ghana,country,afr
2006,gha,1267.56,59.20,22170556,Ghana,country,afr
2007,gha,1315.81,59.65,22712403,Ghana,country,afr
2008,gha,1391.18,60.05,23264176,Ghana,country,afr
2009,gha,1410.65,60.37,23824402,Ghana,country,afr
2010,gha,1485.65,60.62,24391823,Ghana,country,afr
2011,gha,1657.07,60.81,24965816,Ghana,country,afr
2012,gha,1728.47,60.97,25545939,Ghana,country,afr
2013,gha,1801.57,61.13,26131336,Ghana,country,afr
2014,gha,1876.89,61.28,26721130,Ghana,country,afr
1990,gib,,,26830,Gibraltar,country,eur
1991,gib,,,26921,Gibraltar,country,eur
1992,gib,,,27032,Gibraltar,country,eur
1993,gib,,,27145,Gibraltar,country,eur
1994,gib,,,27233,Gibraltar,country,eur
1995,gib,,,27283,Gibraltar,country,eur
1996,gib,,,27279,Gibraltar,country,eur
1997,gib,,,27231,Gibraltar,country,eur
1998,gib,,,27188,Gibraltar,country,eur
1999,gib,,,27214,Gibraltar,country,eur
2000,gib,,,27348,Gibraltar,country,eur
2001,gib,,,27615,Gibraltar,country,eur
2002,gib,,,27989,Gibraltar,country,eur
2003,gib,,,28410,Gibraltar,country,eur
2004,gib,,,28793,Gibraltar,country,eur
2005,gib,40734.18,,29075,Gibraltar,country,eur
2006,gib,,,29237,Gibraltar,country,eur
2007,gib,,,29296,Gibraltar,country,eur
2008,gib,,,29287,Gibraltar,country,eur
2009,gib,,,29257,Gibraltar,country,eur
2010,gib,,,29244,Gibraltar,country,eur
2011,gib,,,29254,Gibraltar,country,eur
2012,gib,,,29278,Gibraltar,country,eur
2013,gib,,,29309,Gibraltar,country,eur
2014,gib,,,29341,Gibraltar,country,eur
1990,grc,16851.56,76.58,10160501,Greece,country,eur
1991,grc,17193.35,76.90,10247132,Greece,country,eur
1992,grc,17213.66,77.18,10351229,Greece,country,eur
1993,grc,16868.79,77.42,10464295,Greece,country,eur
1994,grc,17153.79,77.61,10574134,Greece,country,eur
1995,grc,17492.90,77.76,10671809,Greece,country,eur
1996,grc,17894.04,77.88,10754641,Greece,country,eur
1997,grc,18531.30,78.02,10824894,Greece,country,eur
1998,grc,19146.38,78.17,10884604,Greece,country,eur
1999,grc,19803.26,78.34,10937612,Greece,country,eur
2000,grc,20675.20,78.53,10986883,Greece,country,eur
2001,grc,21585.56,78.73,11032395,Greece,country,eur
2002,grc,22416.44,78.93,11073334,Greece,country,eur
2003,grc,23532.36,79.12,11111072,Greece,country,eur
2004,grc,24587.16,79.28,11147261,Greece,country,eur
2005,grc,25520,79.44,11183114,Greece,country,eur
2006,grc,26869.65,79.58,11219300,Greece,country,eur
2007,grc,27757.23,79.73,11255717,Greece,country,eur
2008,grc,27256.46,79.89,11291807,Greece,country,eur
2009,grc,26320.44,80.05,11326596,Greece,country,eur
2010,grc,24947.10,80.23,11359346,Greece,country,eur
2011,grc,23112.03,80.41,11390031,Greece,country,eur
2012,grc,21811.33,80.59,11418878,Greece,country,eur
2013,grc,20955.09,80.77,11445691,Greece,country,eur
2014,grc,21122.32,80.94,11470255,Greece,country,eur
1990,grl,28204.28,,55552,Greenland,country,eur
1991,grl,28095.46,,55705,Greenland,country,eur
1992,grl,26645.30,,55735,Greenland,country,eur
1993,grl,25327.46,,55688,Greenland,country,eur
1994,grl,26855.43,,55631,Greenland,country,eur
1995,grl,27862.72,,55617,Greenland,country,eur
1996,grl,28266.21,,55657,Greenland,country,eur
1997,grl,28628.26,,55742,Greenland,country,eur
1998,grl,30771.64,,55867,Greenland,country,eur
1999,grl,31101.40,,56022,Greenland,country,eur
2000,grl,33204.01,,56196,Greenland,country,eur
2001,grl,33509.28,,56395,Greenland,country,eur
2002,grl,33054.21,,56618,Greenland,country,eur
2003,grl,32787.64,,56844,Greenland,country,eur
2004,grl,33505.18,,57041,Greenland,country,eur
2005,grl,33993.59,,57190,Greenland,country,eur
2006,grl,36172.03,,57280,Greenland,country,eur
2007,grl,37009.65,,57316,Greenland,country,eur
2008,grl,37869.89,,57317,Greenland,country,eur
2009,grl,38413.75,,57304,Greenland,country,eur
2010,grl,38874.09,,57296,Greenland,country,eur
2011,grl,39867.87,,57296,Greenland,country,eur
2012,grl,40887.05,,57300,Greenland,country,eur
2013,grl,,,57300,Greenland,country,eur
2014,grl,,,57294,Greenland,country,eur
1990,grd,5839.91,68.6,96200,Grenada,country,ame
1991,grd,6057.93,68.76,96368,Grenada,country,ame
1992,grd,6098.92,68.92,97113,Grenada,country,ame
1993,grd,5978.42,69.08,98212,Grenada,country,ame
1994,grd,6130.93,69.24,99313,Grenada,country,ame
1995,grd,6279.51,69.40,100163,Grenada,country,ame
1996,grd,6430.85,69.57,100707,Grenada,country,ame
1997,grd,6690.02,69.74,101039,Grenada,country,ame
1998,grd,7565.55,69.93,101219,Grenada,country,ame
1999,grd,8137.77,70.13,101354,Grenada,country,ame
2000,grd,8655.02,70.34,101522,Grenada,country,ame
2001,grd,8320.15,70.56,101731,Grenada,country,ame
2002,grd,8365.58,70.78,101954,Grenada,country,ame
2003,grd,8862.06,71.01,102195,Grenada,country,ame
2004,grd,8276.23,71.24,102455,Grenada,country,ame
2005,grd,9128,71.47,102734,Grenada,country,ame
2006,grd,8737.77,71.68,103037,Grenada,country,ame
2007,grd,9243.13,71.88,103368,Grenada,country,ame
2008,grd,9298.84,72.06,103723,Grenada,country,ame
2009,grd,8648.41,72.22,104097,Grenada,country,ame
2010,grd,8585.78,72.37,104487,Grenada,country,ame
2011,grd,8626.44,72.51,104890,Grenada,country,ame
2012,grd,8529.68,72.64,105303,Grenada,country,ame
2013,grd,8545.88,72.76,105719,Grenada,country,ame
2014,grd,8605.96,72.89,106130,Grenada,country,ame
1990,glp,3510.82,73.71,386465,Guadeloupe,country,ame
1991,glp,3723.15,74.08,390937,Guadeloupe,country,ame
1992,glp,3948.33,74.43,394606,Guadeloupe,country,ame
1993,glp,4187.13,74.78,397815,Guadeloupe,country,ame
1994,glp,4440.36,75.13,401061,Guadeloupe,country,ame
1995,glp,4708.92,75.47,404700,Guadeloupe,country,ame
1996,glp,4993.72,75.81,408845,Guadeloupe,country,ame
1997,glp,5295.74,76.14,413372,Guadeloupe,country,ame
1998,glp,5616.02,76.47,418110,Guadeloupe,country,ame
1999,glp,5955.68,76.79,422791,Guadeloupe,country,ame
2000,glp,6315.89,77.11,427214,Guadeloupe,country,ame
2001,glp,6697.87,77.43,431337,Guadeloupe,country,ame
2002,glp,6987.87,77.73,435222,Guadeloupe,country,ame
2003,glp,6810.68,78.04,438895,Guadeloupe,country,ame
2004,glp,7416.82,78.34,442413,Guadeloupe,country,ame
2005,glp,7788.24,78.64,445814,Guadeloupe,country,ame
2006,glp,,78.94,449103,Guadeloupe,country,ame
2007,glp,,79.24,452253,Guadeloupe,country,ame
2008,glp,,79.54,455247,Guadeloupe,country,ame
2009,glp,,79.84,458057,Guadeloupe,country,ame
2010,glp,,80.14,460666,Guadeloupe,country,ame
2011,glp,,80.42,463069,Guadeloupe,country,ame
2012,glp,,80.69,465282,Guadeloupe,country,ame
2013,glp,,80.94,467335,Guadeloupe,country,ame
2014,glp,,81.18,469273,Guadeloupe,country,ame
1990,gum,,71.92,133914,Guam,country,asi
1991,gum,,72.16,136518,Guam,country,asi
1992,gum,,72.42,138981,Guam,country,asi
1993,gum,,72.68,141304,Guam,country,asi
1994,gum,,72.96,143492,Guam,country,asi
1995,gum,,73.26,145559,Guam,country,asi
1996,gum,,73.58,147481,Guam,country,asi
1997,gum,,73.93,149279,Guam,country,asi
1998,gum,,74.28,151065,Guam,country,asi
1999,gum,,74.64,152987,Guam,country,asi
2000,gum,,75.01,155147,Guam,country,asi
2001,gum,,75.37,157596,Guam,country,asi
2002,gum,,75.72,160292,Guam,country,asi
2003,gum,,76.05,163121,Guam,country,asi
2004,gum,,76.37,165918,Guam,country,asi
2005,gum,,76.67,168565,Guam,country,asi
2006,gum,,76.95,171024,Guam,country,asi
2007,gum,,77.23,173334,Guam,country,asi
2008,gum,,77.50,175538,Guam,country,asi
2009,gum,,77.77,177707,Guam,country,asi
2010,gum,,78.04,179896,Guam,country,asi
2011,gum,,78.31,182111,Guam,country,asi
2012,gum,,78.58,184334,Guam,country,asi
2013,gum,,78.85,186562,Guam,country,asi
2014,gum,,79.12,188786,Guam,country,asi
1990,gtm,4328.93,62.16,8923131,Guatemala,country,ame
1991,gtm,4358.66,62.69,9131088,Guatemala,country,ame
1992,gtm,4439.45,63.23,9345130,Guatemala,country,ame
1993,gtm,4483.12,63.78,9564571,Guatemala,country,ame
1994,gtm,4531.74,64.34,9788284,Guatemala,country,ame
1995,gtm,4622.16,64.90,10015675,Guatemala,country,ame
1996,gtm,4627.13,65.48,10246429,Guatemala,country,ame
1997,gtm,4684.31,66.07,10481515,Guatemala,country,ame
1998,gtm,4790.14,66.65,10723154,Guatemala,country,ame
1999,gtm,4840.46,67.22,10974314,Guatemala,country,ame
2000,gtm,4884.72,67.76,11237101,Guatemala,country,ame
2001,gtm,4872.03,68.26,11512637,Guatemala,country,ame
2002,gtm,4858.34,68.70,11800351,Guatemala,country,ame
2003,gtm,4840.71,69.08,12098576,Guatemala,country,ame
2004,gtm,4858.11,69.40,12404764,Guatemala,country,ame
2005,gtm,4897,69.69,12717154,Guatemala,country,ame
2006,gtm,5034.09,69.95,13034904,Guatemala,country,ame
2007,gtm,5221.21,70.21,13358842,Guatemala,country,ame
2008,gtm,5261.71,70.48,13690846,Guatemala,country,ame
2009,gtm,5160.80,70.78,14033623,Guatemala,country,ame
2010,gtm,5181.68,71.1,14388929,Guatemala,country,ame
2011,gtm,5265.06,71.43,14757316,Guatemala,country,ame
2012,gtm,5290.75,71.77,15137569,Guatemala,country,ame
2013,gtm,5332.04,72.09,15527502,Guatemala,country,ame
2014,gtm,5378.86,72.41,15924031,Guatemala,country,ame
1990,gbg,33341.73,,62623,Guernsey,country,eur
1991,gbg,34136.47,,61289,Guernsey,country,eur
1992,gbg,34863.43,,61675,Guernsey,country,eur
1993,gbg,35605.88,,62037,Guernsey,country,eur
1994,gbg,36364.13,,62367,Guernsey,country,eur
1995,gbg,37138.53,,62668,Guernsey,country,eur
1996,gbg,37929.42,,62951,Guernsey,country,eur
1997,gbg,39338.01,,63243,Guernsey,country,eur
1998,gbg,40798.92,,63527,Guernsey,country,eur
1999,gbg,42314.08,,63806,Guernsey,country,eur
2000,gbg,43885.51,,64080,Guernsey,country,eur
2001,gbg,45515.30,,64342,Guernsey,country,eur
2002,gbg,46106.61,,64587,Guernsey,country,eur
2003,gbg,46705.60,,64818,Guernsey,country,eur
2004,gbg,47312.37,,65031,Guernsey,country,eur
2005,gbg,47927.02,,65228,Guernsey,country,eur
2006,gbg,48549.66,,65409,Guernsey,country,eur
2007,gbg,,,65573,Guernsey,country,eur
2008,gbg,,,65726,Guernsey,country,eur
2009,gbg,,,,Guernsey,country,eur
2010,gbg,,,,Guernsey,country,eur
2011,gbg,,,,Guernsey,country,eur
2012,gbg,,,,Guernsey,country,eur
2013,gbg,,,,Guernsey,country,eur
2014,gbg,,,,Guernsey,country,eur
1990,gin,834.47,49.95,5759374,Guinea,country,afr
1991,gin,797.47,50.55,6083795,Guinea,country,afr
1992,gin,794.34,51.03,6466435,Guinea,country,afr
1993,gin,809.57,51.38,6871525,Guinea,country,afr
1994,gin,815.22,51.61,7249558,Guinea,country,afr
1995,gin,825.49,51.72,7565235,Guinea,country,afr
1996,gin,838.39,51.71,7805735,Guinea,country,afr
1997,gin,869.44,51.62,7982155,Guinea,country,afr
1998,gin,897.23,51.48,8112650,Guinea,country,afr
1999,gin,909.93,51.34,8226138,Guinea,country,afr
2000,gin,906.62,51.25,8344486,Guinea,country,afr
2001,gin,934.76,51.28,8472339,Guinea,country,afr
2002,gin,945.58,51.44,8604936,Guinea,country,afr
2003,gin,934.37,51.75,8743954,Guinea,country,afr
2004,gin,937.47,52.20,8889321,Guinea,country,afr
2005,gin,946,52.75,9041448,Guinea,country,afr
2006,gin,949.93,53.36,9201941,Guinea,country,afr
2007,gin,946.19,53.95,9373619,Guinea,country,afr
2008,gin,970.90,54.49,9559110,Guinea,country,afr
2009,gin,944.56,54.95,9761217,Guinea,country,afr
2010,gin,939.37,55.31,9981590,Guinea,country,afr
2011,gin,952.28,55.61,10221808,Guinea,country,afr
2012,gin,965.69,55.86,10480710,Guinea,country,afr
2013,gin,984.66,56.11,10753680,Guinea,country,afr
2014,gin,1010.90,56.36,11034203,Guinea,country,afr
1990,gnb,740.35,49.07,1016695,Guinea-Bissau,country,afr
1991,gnb,759.66,49.42,1037431,Guinea-Bissau,country,afr
1992,gnb,745.53,49.75,1058839,Guinea-Bissau,country,afr
1993,gnb,737.75,50.06,1080767,Guinea-Bissau,country,afr
1994,gnb,739.54,50.33,1103003,Guinea-Bissau,country,afr
1995,gnb,754.02,50.58,1125392,Guinea-Bissau,country,afr
1996,gnb,772.64,50.79,1147908,Guinea-Bissau,country,afr
1997,gnb,796.66,50.98,1170619,Guinea-Bissau,country,afr
1998,gnb,559.19,51.15,1193585,Guinea-Bissau,country,afr
1999,gnb,590.70,51.31,1216902,Guinea-Bissau,country,afr
2000,gnb,632.07,51.46,1240655,Guinea-Bissau,country,afr
2001,gnb,619.44,51.62,1264855,Guinea-Bissau,country,afr
2002,gnb,575.70,51.8,1289526,Guinea-Bissau,country,afr
2003,gnb,560.94,51.98,1314795,Guinea-Bissau,country,afr
2004,gnb,562.08,52.18,1340814,Guinea-Bissau,country,afr
2005,gnb,569,52.39,1367695,Guinea-Bissau,country,afr
2006,gnb,569.57,52.62,1395492,Guinea-Bissau,country,afr
2007,gnb,575.97,52.86,1424191,Guinea-Bissau,country,afr
2008,gnb,582.43,53.1,1453757,Guinea-Bissau,country,afr
2009,gnb,587.61,53.34,1484120,Guinea-Bissau,country,afr
2010,gnb,595.53,53.57,1515224,Guinea-Bissau,country,afr
2011,gnb,614.42,53.81,1547061,Guinea-Bissau,country,afr
2012,gnb,593.07,54.05,1579632,Guinea-Bissau,country,afr
2013,gnb,605.28,54.29,1612913,Guinea-Bissau,country,afr
2014,gnb,653.33,54.52,1646870,Guinea-Bissau,country,afr
1990,guy,1958.99,62.03,724931,Guyana,country,ame
1991,guy,2077.16,62.18,723448,Guyana,country,ame
1992,guy,2234.65,62.32,723615,Guyana,country,ame
1993,guy,2408.92,62.45,724909,Guyana,country,ame
1994,guy,2604.90,62.58,726552,Guyana,country,ame
1995,guy,2729.15,62.7,727979,Guyana,country,ame
1996,guy,2944.06,62.81,728990,Guyana,country,ame
1997,guy,3131.95,62.92,729743,Guyana,country,ame
1998,guy,3085.37,63.03,730458,Guyana,country,ame
1999,guy,3182.97,63.15,731496,Guyana,country,ame
2000,guy,3141.34,63.29,733101,Guyana,country,ame
2001,guy,3209.75,63.45,735327,Guyana,country,ame
2002,guy,3237.95,63.66,738011,Guyana,country,ame
2003,guy,3198.59,63.90,740925,Guyana,country,ame
2004,guy,3298.36,64.17,743743,Guyana,country,ame
2005,guy,3232,64.46,746235,Guyana,country,ame
2006,guy,3386.17,64.75,748321,Guyana,country,ame
2007,guy,3613.05,65.04,750068,Guyana,country,ame
2008,guy,3669.78,65.31,751578,Guyana,country,ame
2009,guy,3784.00,65.56,753013,Guyana,country,ame
2010,guy,3937.58,65.77,754493,Guyana,country,ame
2011,guy,4139.25,65.96,756040,Guyana,country,ame
2012,guy,4265.10,66.13,757623,Guyana,country,ame
2013,guy,4486.60,66.29,759262,Guyana,country,ame
2014,guy,4740.96,66.45,760972,Guyana,country,ame
1990,hti,1742.98,54.46,7124877,Haiti,country,ame
1991,hti,1716.39,54.80,7273530,Haiti,country,ame
1992,hti,1456.30,55.13,7422881,Haiti,country,ame
1993,hti,1398.45,55.47,7573160,Haiti,country,ame
1994,hti,1259.93,55.80,7724690,Haiti,country,ame
1995,hti,1299.75,56.13,7877569,Haiti,country,ame
1996,hti,1329.43,56.43,8031903,Haiti,country,ame
1997,hti,1341.72,56.71,8187204,Haiti,country,ame
1998,hti,1346.85,56.97,8342233,Haiti,country,ame
1999,hti,1358.24,57.21,8495358,Haiti,country,ame
2000,hti,1344.48,57.46,8645371,Haiti,country,ame
2001,hti,1303.77,57.73,8791931,Haiti,country,ame
2002,hti,1270.36,58.04,8935252,Haiti,country,ame
2003,hti,1249.94,58.41,9075399,Haiti,country,ame
2004,hti,1180.24,58.84,9212634,Haiti,country,ame
2005,hti,1175,59.32,9347262,Haiti,country,ame
2006,hti,1181.95,59.84,9479136,Haiti,country,ame
2007,hti,1201.50,60.37,9608453,Haiti,country,ame
2008,hti,1191.83,60.91,9736332,Haiti,country,ame
2009,hti,1206.20,61.42,9864241,Haiti,country,ame
2010,hti,1148.74,45,9993247,Haiti,country,ame
2011,hti,1193.86,60,10123787,Haiti,country,ame
2012,hti,1180.36,62.74,10255644,Haiti,country,ame
2013,hti,1268.99,63.10,10388424,Haiti,country,ame
2014,hti,1329.00,63.41,10521433,Haiti,country,ame
1990,hos,,,770,Holy See,country,eur
1991,hos,,,772,Holy See,country,eur
1992,hos,,,773,Holy See,country,eur
1993,hos,,,774,Holy See,country,eur
1994,hos,,,776,Holy See,country,eur
1995,hos,,,781,Holy See,country,eur
1996,hos,,,791,Holy See,country,eur
1997,hos,,,804,Holy See,country,eur
1998,hos,,,814,Holy See,country,eur
1999,hos,,,809,Holy See,country,eur
2000,hos,,,787,Holy See,country,eur
2001,hos,,,742,Holy See,country,eur
2002,hos,,,678,Holy See,country,eur
2003,hos,,,607,Holy See,country,eur
2004,hos,,,541,Holy See,country,eur
2005,hos,,,492,Holy See,country,eur
2006,hos,,,462,Holy See,country,eur
2007,hos,,,450,Holy See,country,eur
2008,hos,,,450,Holy See,country,eur
2009,hos,,,455,Holy See,country,eur
2010,hos,,,458,Holy See,country,eur
2011,hos,,,459,Holy See,country,eur
2012,hos,,,460,Holy See,country,eur
2013,hos,,,460,Holy See,country,eur
2014,hos,,,460,Holy See,country,eur
1990,hnd,3004.97,66.68,4889311,Honduras,country,ame
1991,hnd,2999.13,67.14,5026843,Honduras,country,ame
1992,hnd,3081.69,67.57,5165380,Honduras,country,ame
1993,hnd,3204.57,68.00,5303798,Honduras,country,ame
1994,hnd,3052.25,68.43,5440691,Honduras,country,ame
1995,hnd,3073.89,68.85,5575099,Honduras,country,ame
1996,hnd,3094.71,69.25,5706605,Honduras,country,ame
1997,hnd,3160.45,69.62,5835607,Honduras,country,ame
1998,hnd,3168.46,69.95,5963008,Honduras,country,ame
