gdppercapita_us_inflation_adjusted,geo,time
11930.0,can,1967
12360.0,can,1968
12840.0,can,1969
12990.0,can,1970
13320.0,can,1971
13820.0,can,1972
14540.0,can,1973
14810.0,can,1974
14790.0,can,1975
15360.0,can,1976
15700.0,can,1977
16160.0,can,1978
16610.0,can,1979
16750.0,can,1980
17120.0,can,1981
16440.0,can,1982
16710.0,can,1983
17520.0,can,1984
18180.0,can,1985
18440.0,can,1986
18970.0,can,1987
19660.0,can,1988
19820.0,can,1989
19560.0,can,1990
18890.0,can,1991
18830.0,can,1992
19060.0,can,1993
19780.0,can,1994
20170.0,can,1995
20280.0,can,1996
20910.0,can,1997
21580.0,can,1998
22590.0,can,1999
23560.0,can,2000
23740.0,can,2001
24210.0,can,2002
24430.0,can,2003
24940.0,can,2004
25440.0,can,2005
25940.0,can,2006
26230.0,can,2007
26100.0,can,2008
25070.0,can,2009
25580.0,can,2010
25930.0,can,2011
559.9,cpv,1980
601.8,cpv,1981
607.8,cpv,1982
650.5,cpv,1983
660.2,cpv,1984
704.3,cpv,1985
715.2,cpv,1986
738.9,cpv,1987
776.5,cpv,1988
811.7,cpv,1989
804.4,cpv,1990
798.5,cpv,1991
802.3,cpv,1992
837.8,cpv,1993
871.9,cpv,1994
913.9,cpv,1995
952.8,cpv,1996
1004.0,cpv,1997
1067.0,cpv,1998
1171.0,cpv,1999
1233.0,cpv,2000
1286.0,cpv,2001
1331.0,cpv,2002
1371.0,cpv,2003
1409.0,cpv,2004
1482.0,cpv,2005
1614.0,cpv,2006
1736.0,cpv,2007
1827.0,cpv,2008
1878.0,cpv,2009
1959.0,cpv,2010
2039.0,cpv,2011
355.8,caf,1960
367.2,caf,1961
347.3,caf,1962
338.5,caf,1963
339.0,caf,1964
335.5,caf,1965
330.8,caf,1966
339.1,caf,1967
336.7,caf,1968
353.1,caf,1969
354.1,caf,1970
351.2,caf,1971
344.6,caf,1972
344.4,caf,1973
359.1,caf,1974
353.2,caf,1975
364.4,caf,1976
369.9,caf,1977
365.6,caf,1978
347.8,caf,1979
323.4,caf,1980
309.4,caf,1981
323.4,caf,1982
288.3,caf,1983
306.6,caf,1984
310.3,caf,1985
313.8,caf,1986
291.9,caf,1987
290.7,caf,1988
290.2,caf,1989
277.6,caf,1990
269.4,caf,1991
245.7,caf,1992
240.2,caf,1993
245.7,caf,1994
257.0,caf,1995
241.0,caf,1996
248.2,caf,1997
254.3,caf,1998
258.2,caf,1999
247.0,caf,2000
244.2,caf,2001
238.8,caf,2002
218.4,caf,2003
217.1,caf,2004
218.7,caf,2005
223.1,caf,2006
227.3,caf,2007
227.6,caf,2008
227.2,caf,2009
229.6,caf,2010
232.6,caf,2011
253.9,tcd,1960
252.1,tcd,1961
259.9,tcd,1962
250.3,tcd,1963
238.8,tcd,1964
235.2,tcd,1965
226.2,tcd,1966
223.3,tcd,1967
217.7,tcd,1968
227.7,tcd,1969
226.9,tcd,1970
216.6,tcd,1971
213.9,tcd,1972
191.2,tcd,1973
196.0,tcd,1974
209.0,tcd,1975
210.7,tcd,1976
211.2,tcd,1977
206.1,tcd,1978
158.7,tcd,1979
146.0,tcd,1980
144.3,tcd,1981
148.5,tcd,1982
167.7,tcd,1983
166.7,tcd,1984
197.5,tcd,1985
184.0,tcd,1986
174.2,tcd,1987
194.9,tcd,1988
198.0,tcd,1989
183.9,tcd,1990
193.6,tcd,1991
202.9,tcd,1992
166.0,tcd,1993
177.3,tcd,1994
174.1,tcd,1995
172.5,tcd,1996
176.6,tcd,1997
183.0,tcd,1998
175.8,tcd,1999
168.4,tcd,2000
181.6,tcd,2001
190.0,tcd,2002
210.3,tcd,2003
271.5,tcd,2004
308.4,tcd,2005
299.9,tcd,2006
292.1,tcd,2007
283.3,tcd,2008
272.6,tcd,2009
300.1,tcd,2010
301.4,tcd,2011
40770.0,chanisl,1998
42080.0,chanisl,1999
44310.0,chanisl,2000
43440.0,chanisl,2001
42550.0,chanisl,2002
41010.0,chanisl,2003
40910.0,chanisl,2004
41250.0,chanisl,2005
42990.0,chanisl,2006
45230.0,chanisl,2007
1841.0,chl,1960
1868.0,chl,1961
1915.0,chl,1962
1982.0,chl,1963
1986.0,chl,1964
1949.0,chl,1965
2097.0,chl,1966
2128.0,chl,1967
2164.0,chl,1968
2196.0,chl,1969
2201.0,chl,1970
2357.0,chl,1971
2297.0,chl,1972
2147.0,chl,1973
2165.0,chl,1974
1890.0,chl,1975
1926.0,chl,1976
2064.0,chl,1977
2188.0,chl,1978
2345.0,chl,1979
2500.0,chl,1980
2580.0,chl,1981
2277.0,chl,1982
2156.0,chl,1983
2290.0,chl,1984
2413.0,chl,1985
2506.0,chl,1986
2627.0,chl,1987
2771.0,chl,1988
3011.0,chl,1989
3068.0,chl,1990
3253.0,chl,1991
3585.0,chl,1992
3767.0,chl,1993
3913.0,chl,1994
4258.0,chl,1995
4505.0,chl,1996
4735.0,chl,1997
4823.0,chl,1998
4984.0,chl,1999
5145.0,chl,2000
5254.0,chl,2001
5307.0,chl,2002
5456.0,chl,2003
5724.0,chl,2004
5979.0,chl,2005
6190.0,chl,2006
6411.0,chl,2007
6581.0,chl,2008
6452.0,chl,2009
6782.0,chl,2010
7123.0,chl,2011
105.5,chn,1960
77.66,chn,1961
72.32,chn,1962
77.87,chn,1963
88.13,chn,1964
100.1,chn,1965
107.8,chn,1966
99.08,chn,1967
92.57,chn,1968
105.3,chn,1969
122.3,chn,1970
127.3,chn,1971
128.9,chn,1972
136.0,chn,1973
136.3,chn,1974
145.5,chn,1975
141.0,chn,1976
149.7,chn,1977
164.9,chn,1978
175.1,chn,1979
186.4,chn,1980
193.6,chn,1981
208.2,chn,1982
227.5,chn,1983
258.7,chn,1984
289.7,chn,1985
310.5,chn,1986
341.0,chn,1987
373.5,chn,1988
382.9,chn,1989
391.7,chn,1990
421.9,chn,1991
475.9,chn,1992
536.4,chn,1993
599.8,chn,1994
658.0,chn,1995
716.2,chn,1996
774.9,chn,1997
827.3,chn,1998
882.6,chn,1999
949.2,chn,2000
1021.0,chn,2001
1106.0,chn,2002
1209.0,chn,2003
1323.0,chn,2004
1464.0,chn,2005
1641.0,chn,2006
1864.0,chn,2007
2033.0,chn,2008
2208.0,chn,2009
2426.0,chn,2010
2640.0,chn,2011
1188.0,col,1960
1214.0,col,1961
1243.0,col,1962
1242.0,col,1963
1285.0,col,1964
1286.0,col,1965
1315.0,col,1966
1332.0,col,1967
1378.0,col,1968
1428.0,col,1969
1488.0,col,1970
1539.0,col,1971
1618.0,col,1972
1688.0,col,1973
1745.0,col,1974
1744.0,col,1975
1787.0,col,1976
1818.0,col,1977
1927.0,col,1978
1985.0,col,1979
2020.0,col,1980
2020.0,col,1981
1994.0,col,1982
1981.0,col,1983
2004.0,col,1984
2022.0,col,1985
2096.0,col,1986
2163.0,col,1987
2206.0,col,1988
2236.0,col,1989
2325.0,col,1990
2332.0,col,1991
2404.0,col,1992
2415.0,col,1993
2510.0,col,1994
2593.0,col,1995
2599.0,col,1996
2641.0,col,1997
2610.0,col,1998
2458.0,col,1999
2512.0,col,2000
2513.0,col,2001
2534.0,col,2002
2592.0,col,2003
2689.0,col,2004
2772.0,col,2005
2913.0,col,2006
3068.0,col,2007
3131.0,col,2008
3138.0,col,2009
3218.0,col,2010
3362.0,col,2011
412.4,com,1980
413.3,com,1981
425.2,com,1982
431.8,com,1983
436.2,com,1984
433.6,com,1985
429.8,com,1986
425.7,com,1987
426.3,com,1988
402.8,com,1989
413.2,com,1990
381.6,com,1991
404.3,com,1992
406.5,com,1993
375.7,com,1994
379.8,com,1995
365.6,com,1996
370.7,com,1997
365.9,com,1998
363.4,com,1999
359.0,com,2000
361.2,com,2001
366.3,com,2002
365.4,com,2003
354.9,com,2004
360.1,com,2005
354.8,com,2006
347.1,com,2007
341.2,com,2008
338.3,com,2009
336.5,com,2010
335.2,com,2011
324.9,cod,1960
282.3,cod,1961
333.4,cod,1962
341.7,cod,1963
324.5,cod,1964
318.8,cod,1965
330.9,cod,1966
318.3,cod,1967
322.5,cod,1968
342.5,cod,1969
332.0,cod,1970
342.1,cod,1971
333.3,cod,1972
350.6,cod,1973
351.6,cod,1974
324.6,cod,1975
298.5,cod,1976
291.9,cod,1977
268.1,cod,1978
261.5,cod,1979
259.7,cod,1980
258.5,cod,1981
250.4,cod,1982
247.1,cod,1983
253.6,cod,1984
247.6,cod,1985
251.8,cod,1986
251.0,cod,1987
244.5,cod,1988
233.4,cod,1989
210.4,cod,1990
185.3,cod,1991
159.2,cod,1992
132.2,cod,1993
122.4,cod,1994
119.3,cod,1995
114.9,cod,1996
105.9,cod,1997
102.0,cod,1998
95.5,cod,1999
86.75,cod,2000
82.66,cod,2001
83.08,cod,2002
85.28,cod,2003
88.24,cod,2004
92.37,cod,2005
94.77,cod,2006
97.91,cod,2007
101.1,cod,2008
101.2,cod,2009
105.5,cod,2010
109.8,cod,2011
617.7,cog,1960
652.3,cog,1961
668.5,cog,1962
624.7,cog,1963
631.2,cog,1964
636.7,cog,1965
627.7,cog,1966
623.4,cog,1967
652.2,cog,1968
681.4,cog,1969
703.7,cog,1970
735.7,cog,1971
775.0,cog,1972
813.3,cog,1973
851.0,cog,1974
889.6,cog,1975
871.6,cog,1976
770.8,cog,1977
796.5,cog,1978
849.8,cog,1979
971.0,cog,1980
1109.0,cog,1981
1331.0,cog,1982
1368.0,cog,1983
1421.0,cog,1984
1365.0,cog,1985
1236.0,cog,1986
1204.0,cog,1987
1192.0,cog,1988
1190.0,cog,1989
1170.0,cog,1990
1166.0,cog,1991
1165.0,cog,1992
1124.0,cog,1993
1034.0,cog,1994
1046.0,cog,1995
1061.0,cog,1996
1025.0,cog,1997
1033.0,cog,1998
979.6,cog,1999
1027.0,cog,2000
1040.0,cog,2001
1063.0,cog,2002
1047.0,cog,2003
1058.0,cog,2004
1112.0,cog,2005
1150.0,cog,2006
1101.0,cog,2007
1131.0,cog,2008
1183.0,cog,2009
1254.0,cog,2010
1266.0,cog,2011
1798.0,cri,1960
1720.0,cri,1961
1795.0,cri,1962
1817.0,cri,1963
1830.0,cri,1964
1946.0,cri,1965
2036.0,cri,1966
2089.0,cri,1967
2201.0,cri,1968
2263.0,cri,1969
2372.0,cri,1970
2472.0,cri,1971
2612.0,cri,1972
2750.0,cri,1973
2835.0,cri,1974
2825.0,cri,1975
2906.0,cri,1976
3082.0,cri,1977
3188.0,cri,1978
3254.0,cri,1979
3189.0,cri,1980
3031.0,cri,1981
2733.0,cri,1982
2734.0,cri,1983
2825.0,cri,1984
2777.0,cri,1985
2859.0,cri,1986
2975.0,cri,1987
3008.0,cri,1988
3080.0,cri,1989
3120.0,cri,1990
3121.0,cri,1991
3325.0,cri,1992
3487.0,cri,1993
3564.0,cri,1994
3614.0,cri,1995
3556.0,cri,1996
3660.0,cri,1997
3870.0,cri,1998
4088.0,cri,1999
4069.0,cri,2000
4027.0,cri,2001
4062.0,cri,2002
4242.0,cri,2003
4344.0,cri,2004
4521.0,cri,2005
4837.0,cri,2006
5137.0,cri,2007
5197.0,cri,2008
5067.0,cri,2009
5227.0,cri,2010
5368.0,cri,2011
550.7,civ,1960
583.1,civ,1961
567.8,civ,1962
624.8,civ,1963
706.2,civ,1964
657.6,civ,1965
705.2,civ,1966
709.0,civ,1967
766.6,civ,1968
806.0,civ,1969
852.9,civ,1970
894.1,civ,1971
891.9,civ,1972
903.6,civ,1973
900.9,civ,1974
931.8,civ,1975
1005.0,civ,1976
1030.0,civ,1977
1091.0,civ,1978
1068.0,civ,1979
909.0,civ,1980
900.1,civ,1981
863.4,civ,1982
795.2,civ,1983
742.7,civ,1984
746.1,civ,1985
742.1,civ,1986
713.4,civ,1987
696.9,civ,1988
693.3,civ,1989
662.9,civ,1990
641.2,civ,1991
618.8,civ,1992
598.0,civ,1993
584.5,civ,1994
608.1,civ,1995
637.2,civ,1996
656.2,civ,1997
670.6,civ,1998
666.0,civ,1999
628.2,civ,2000
616.5,civ,2001
597.5,civ,2002
579.0,civ,2003
580.2,civ,2004
578.0,civ,2005
572.3,civ,2006
572.1,civ,2007
574.9,civ,2008
585.3,civ,2009
587.5,civ,2010
548.2,civ,2011
3901.0,hrv,1995
4292.0,hrv,1996
4495.0,hrv,1997
4656.0,hrv,1998
4554.0,hrv,1999
4862.0,hrv,2000
5024.0,hrv,2001
5269.0,hrv,2002
5552.0,hrv,2003
5782.0,hrv,2004
6025.0,hrv,2005
6326.0,hrv,2006
6652.0,hrv,2007
6793.0,hrv,2008
6329.0,hrv,2009
6255.0,hrv,2010
6270.0,hrv,2011
1778.0,cub,1970
1897.0,cub,1971
1954.0,cub,1972
1988.0,cub,1973
1978.0,cub,1974
2137.0,cub,1975
2229.0,cub,1976
2400.0,cub,1977
2539.0,cub,1978
2549.0,cub,1979
2411.0,cub,1980
2871.0,cub,1981
3114.0,cub,1982
3268.0,cub,1983
3509.0,cub,1984
3541.0,cub,1985
3514.0,cub,1986
3396.0,cub,1987
3484.0,cub,1988
3472.0,cub,1989
3339.0,cub,1990
2958.0,cub,1991
2598.0,cub,1992
2198.0,cub,1993
2202.0,cub,1994
2246.0,cub,1995
2411.0,cub,1996
2468.0,cub,1997
2463.0,cub,1998
2607.0,cub,1999
2753.0,cub,2000
2831.0,cub,2001
2862.0,cub,2002
2962.0,cub,2003
3126.0,cub,2004
3470.0,cub,2005
3885.0,cub,2006
4166.0,cub,2007
4338.0,cub,2008
4402.0,cub,2009
4495.0,cub,2010
3846.0,cyp,1975
4663.0,cyp,1976
5426.0,cyp,1977
5826.0,cyp,1978
6354.0,cyp,1979
6647.0,cyp,1980
6702.0,cyp,1981
7022.0,cyp,1982
7353.0,cyp,1983
7894.0,cyp,1984
8179.0,cyp,1985
8385.0,cyp,1986
8881.0,cyp,1987
9547.0,cyp,1988
10160.0,cyp,1989
10680.0,cyp,1990
10490.0,cyp,1991
11170.0,cyp,1992
10980.0,cyp,1993
11390.0,cyp,1994
11870.0,cyp,1995
11900.0,cyp,1996
12000.0,cyp,1997
12460.0,cyp,1998
12910.0,cyp,1999
13420.0,cyp,2000
13810.0,cyp,2001
13930.0,cyp,2002
13950.0,cyp,2003
14210.0,cyp,2004
14410.0,cyp,2005
14720.0,cyp,2006
15250.0,cyp,2007
15620.0,cyp,2008
15230.0,cyp,2009
15330.0,cyp,2010
15380.0,cyp,2011
5401.0,cze,1990
4785.0,cze,1991
4756.0,cze,1992
4754.0,cze,1993
4891.0,cze,1994
5198.0,cze,1995
5441.0,cze,1996
5400.0,cze,1997
5393.0,cze,1998
5489.0,cze,1999
5725.0,cze,2000
5923.0,cze,2001
6069.0,cze,2002
6296.0,cze,2003
6589.0,cze,2004
7020.0,cze,2005
7489.0,cze,2006
7868.0,cze,2007
8042.0,cze,2008
7633.0,cze,2009
7800.0,cze,2010
7927.0,cze,2011
11390.0,dnk,1960
12030.0,dnk,1961
12620.0,dnk,1962
12600.0,dnk,1963
13660.0,dnk,1964
14170.0,dnk,1965
14440.0,dnk,1966
14820.0,dnk,1967
15310.0,dnk,1968
16190.0,dnk,1969
16390.0,dnk,1970
16770.0,dnk,1971
17370.0,dnk,1972
17910.0,dnk,1973
17680.0,dnk,1974
17420.0,dnk,1975
18430.0,dnk,1976
18740.0,dnk,1977
19110.0,dnk,1978
19810.0,dnk,1979
19690.0,dnk,1980
19520.0,dnk,1981
20260.0,dnk,1982
20810.0,dnk,1983
21690.0,dnk,1984
22560.0,dnk,1985
23640.0,dnk,1986
23680.0,dnk,1987
23630.0,dnk,1988
23760.0,dnk,1989
24100.0,dnk,1990
24350.0,dnk,1991
24750.0,dnk,1992
24640.0,dnk,1993
25920.0,dnk,1994
26570.0,dnk,1995
27170.0,dnk,1996
27920.0,dnk,1997
28420.0,dnk,1998
29060.0,dnk,1999
29980.0,dnk,2000
30080.0,dnk,2001
30130.0,dnk,2002
30160.0,dnk,2003
30770.0,dnk,2004
31440.0,dnk,2005
32400.0,dnk,2006
32770.0,dnk,2007
32320.0,dnk,2008
30330.0,dnk,2009
30670.0,dnk,2010
30860.0,dnk,2011
1174.0,dji,1990
1086.0,dji,1991
1063.0,dji,1992
977.3,dji,1993
952.9,dji,1994
900.1,dji,1995
839.1,dji,1996
806.2,dji,1997
779.8,dji,1998
771.5,dji,1999
753.1,dji,2000
750.4,dji,2001
754.3,dji,2002
764.1,dji,2003
779.2,dji,2004
789.4,dji,2005
811.9,dji,2006
837.3,dji,2007
869.1,dji,2008
895.3,dji,2009
2203.0,dma,1977
2435.0,dma,1978
1967.0,dma,1979
2236.0,dma,1980
2505.0,dma,1981
2615.0,dma,1982
2701.0,dma,1983
2868.0,dma,1984
2927.0,dma,1985
3161.0,dma,1986
3429.0,dma,1987
3755.0,dma,1988
3773.0,dma,1989
3988.0,dma,1990
4017.0,dma,1991
4093.0,dma,1992
4149.0,dma,1993
4198.0,dma,1994
4280.0,dma,1995
4404.0,dma,1996
4491.0,dma,1997
4744.0,dma,1998
4680.0,dma,1999
4657.0,dma,2000
4669.0,dma,2001
4579.0,dma,2002
4925.0,dma,2003
5082.0,dma,2004
5053.0,dma,2005
5291.0,dma,2006
5597.0,dma,2007
6071.0,dma,2008
6451.0,dma,2009
6530.0,dma,2010
6519.0,dma,2011
912.5,dom,1960
862.1,dom,1961
976.2,dom,1962
1006.0,dom,1963
1040.0,dom,1964
882.4,dom,1965
970.8,dom,1966
973.4,dom,1967
947.4,dom,1968
1021.0,dom,1969
1173.0,dom,1970
1265.0,dom,1971
1360.0,dom,1972
1495.0,dom,1973
1545.0,dom,1974
1585.0,dom,1975
1650.0,dom,1976
1691.0,dom,1977
1687.0,dom,1978
1723.0,dom,1979
1818.0,dom,1980
1853.0,dom,1981
1842.0,dom,1982
1884.0,dom,1983
1866.0,dom,1984
1787.0,dom,1985
1811.0,dom,1986
1952.0,dom,1987
1953.0,dom,1988
1997.0,dom,1989
1851.0,dom,1990
1831.0,dom,1991
1984.0,dom,1992
2087.0,dom,1993
2096.0,dom,1994
2171.0,dom,1995
2286.0,dom,1996
2428.0,dom,1997
2557.0,dom,1998
2685.0,dom,1999
2793.0,dom,2000
2800.0,dom,2001
2917.0,dom,2002
2866.0,dom,2003
2861.0,dom,2004
3080.0,dom,2005
3360.0,dom,2006
3594.0,dom,2007
3731.0,dom,2008
3808.0,dom,2009
4049.0,dom,2010
4176.0,dom,2011
820.3,ecu,1960
809.1,ecu,1961
821.5,ecu,1962
828.4,ecu,1963
866.9,ecu,1964
868.0,ecu,1965
841.7,ecu,1966
874.1,ecu,1967
868.2,ecu,1968
888.6,ecu,1969
928.4,ecu,1970
959.7,ecu,1971
974.9,ecu,1972
1100.0,ecu,1973
1158.0,ecu,1974
1219.0,ecu,1975
1275.0,ecu,1976
1267.0,ecu,1977
1316.0,ecu,1978
1346.0,ecu,1979
1368.0,ecu,1980
1375.0,ecu,1981
1331.0,ecu,1982
1263.0,ecu,1983
1278.0,ecu,1984
1282.0,ecu,1985
1300.0,ecu,1986
1241.0,ecu,1987
1313.0,ecu,1988
1295.0,ecu,1989
1299.0,ecu,1990
1336.0,ecu,1991
1327.0,ecu,1992
1303.0,ecu,1993
1338.0,ecu,1994
1336.0,ecu,1995
1345.0,ecu,1996
1377.0,ecu,1997
1384.0,ecu,1998
1276.0,ecu,1999
1291.0,ecu,2000
1338.0,ecu,2001
1382.0,ecu,2002
1403.0,ecu,2003
1502.0,ecu,2004
1562.0,ecu,2005
1611.0,ecu,2006
1619.0,ecu,2007
1711.0,ecu,2008
1692.0,ecu,2009
1728.0,ecu,2010
1837.0,ecu,2011
430.4,egy,1960
437.6,egy,1961
455.5,egy,1962
484.0,egy,1963
510.1,egy,1964
543.2,egy,1965
535.2,egy,1966
525.1,egy,1967
526.3,egy,1968
548.7,egy,1969
566.0,egy,1970
572.3,egy,1971
571.0,egy,1972
562.6,egy,1973
564.1,egy,1974
601.2,egy,1975
674.0,egy,1976
743.7,egy,1977
769.0,egy,1978
797.0,egy,1979
856.6,egy,1980
868.1,egy,1981
931.6,egy,1982
976.9,egy,1983
1012.0,egy,1984
1053.0,egy,1985
1055.0,egy,1986
1056.0,egy,1987
1086.0,egy,1988
1115.0,egy,1989
1154.0,egy,1990
1144.0,egy,1991
1173.0,egy,1992
1187.0,egy,1993
1214.0,egy,1994
1249.0,egy,1995
1289.0,egy,1996
1337.0,egy,1997
1367.0,egy,1998
1426.0,egy,1999
1476.0,egy,2000
1501.0,egy,2001
1508.0,egy,2002
1527.0,egy,2003
1560.0,egy,2004
1600.0,egy,2005
1679.0,egy,2006
1766.0,egy,2007
1859.0,egy,2008
1912.0,egy,2009
1976.0,egy,2010
1977.0,egy,2011
1449.0,slv,1960
1455.0,slv,1961
1578.0,slv,1962
1594.0,slv,1963
1688.0,slv,1964
1724.0,slv,1965
1794.0,slv,1966
1837.0,slv,1967
1844.0,slv,1968
1857.0,slv,1969
1861.0,slv,1970
1883.0,slv,1971
1947.0,slv,1972
1991.0,slv,1973
2047.0,slv,1974
2059.0,slv,1975
2117.0,slv,1976
2215.0,slv,1977
2289.0,slv,1978
2154.0,slv,1979
1869.0,slv,1980
1648.0,slv,1981
1522.0,slv,1982
1524.0,slv,1983
1524.0,slv,1984
1513.0,slv,1985
1497.0,slv,1986
1515.0,slv,1987
1524.0,slv,1988
1519.0,slv,1989
1570.0,slv,1990
1602.0,slv,1991
1696.0,slv,1992
1793.0,slv,1993
1875.0,slv,1994
1971.0,slv,1995
1984.0,slv,1996
2052.0,slv,1997
2114.0,slv,1998
2175.0,slv,1999
2211.0,slv,2000
2239.0,slv,2001
2283.0,slv,2002
2328.0,slv,2003
2363.0,slv,2004
2438.0,slv,2005
2524.0,slv,2006
2609.0,slv,2007
2630.0,slv,2008
2535.0,slv,2009
2556.0,slv,2010
2579.0,slv,2011
621.5,gnq,1985
578.3,gnq,1986
581.5,gnq,1987
578.5,gnq,1988
554.6,gnq,1989
555.0,gnq,1990
530.7,gnq,1991
567.9,gnq,1992
583.4,gnq,1993
592.8,gnq,1994
655.1,gnq,1995
818.7,gnq,1996
1357.0,gnq,1997
1601.0,gnq,1998
2193.0,gnq,1999
2388.0,gnq,2000
3780.0,gnq,2001
4375.0,gnq,2002
4833.0,gnq,2003
6468.0,gnq,2004
6889.0,gnq,2005
6774.0,gnq,2006
7994.0,gnq,2007
8603.0,gnq,2008
8750.0,gnq,2009
8466.0,gnq,2010
8875.0,gnq,2011
134.9,eri,1992
153.2,eri,1993
185.4,eri,1994
189.2,eri,1995
203.5,eri,1996
214.8,eri,1997
212.7,eri,1998
206.0,eri,1999
172.8,eri,2000
201.5,eri,2001
199.1,eri,2002
185.8,eri,2003
181.0,eri,2004
178.7,eri,2005
170.9,eri,2006
167.8,eri,2007
146.8,eri,2008
148.0,eri,2009
146.8,eri,2010
154.8,eri,2011
2857.0,est,1995
3071.0,est,1996
3470.0,est,1997
3742.0,est,1998
3761.0,est,1999
4144.0,est,2000
4422.0,est,2001
4731.0,est,2002
5117.0,est,2003
5459.0,est,2004
5956.0,est,2005
6570.0,est,2006
7072.0,est,2007
6784.0,est,2008
5831.0,est,2009
6026.0,est,2010
6526.0,est,2011
140.7,eth,1981
138.0,eth,1982
144.8,eth,1983
136.2,eth,1984
117.2,eth,1985
124.4,eth,1986
137.2,eth,1987
133.5,eth,1988
128.7,eth,1989
127.9,eth,1990
114.8,eth,1991
101.3,eth,1992
110.9,eth,1993
110.7,eth,1994
113.9,eth,1995
124.2,eth,1996
124.5,eth,1997
116.9,eth,1998
119.7,eth,1999
123.7,eth,2000
130.5,eth,2001
129.2,eth,2002
123.3,eth,2003
136.6,eth,2004
149.2,eth,2005
161.6,eth,2006
176.1,eth,2007
190.9,eth,2008
203.2,eth,2009
218.7,eth,2010
229.7,eth,2011
23220.0,fro,2000
1111.0,fji,1960
1111.0,fji,1961
1112.0,fji,1962
1143.0,fji,1963
1161.0,fji,1964
1097.0,fji,1965
1068.0,fji,1966
1182.0,fji,1967
1247.0,fji,1968
1253.0,fji,1969
1382.0,fji,1970
1447.0,fji,1971
1523.0,fji,1972
1665.0,fji,1973
1674.0,fji,1974
1651.0,fji,1975
1664.0,fji,1976
1731.0,fji,1977
1731.0,fji,1978
1905.0,fji,1979
1834.0,fji,1980
1903.0,fji,1981
1743.0,fji,1982
1632.0,fji,1983
1731.0,fji,1984
1625.0,fji,1985
1734.0,fji,1986
1612.0,fji,1987
1625.0,fji,1988
1742.0,fji,1989
1833.0,fji,1990
1767.0,fji,1991
1852.0,fji,1992
1865.0,fji,1993
1932.0,fji,1994
1955.0,fji,1995
2025.0,fji,1996
1960.0,fji,1997
1967.0,fji,1998
2123.0,fji,1999
2075.0,fji,2000
2108.0,fji,2001
2172.0,fji,2002
2191.0,fji,2003
2302.0,fji,2004
2308.0,fji,2005
2335.0,fji,2006
2295.0,fji,2007
2296.0,fji,2008
2244.0,fji,2009
2218.0,fji,2010
2243.0,fji,2011
7306.0,fin,1960
7806.0,fin,1961
7985.0,fin,1962
8189.0,fin,1963
8570.0,fin,1964
8994.0,fin,1965
9173.0,fin,1966
9322.0,fin,1967
9494.0,fin,1968
10410.0,fin,1969
11010.0,fin,1970
11250.0,fin,1971
12050.0,fin,1972
12820.0,fin,1973
13170.0,fin,1974
13340.0,fin,1975
13350.0,fin,1976
13340.0,fin,1977
13690.0,fin,1978
14630.0,fin,1979
15370.0,fin,1980
15500.0,fin,1981
15890.0,fin,1982
16270.0,fin,1983
16690.0,fin,1984
17170.0,fin,1985
17560.0,fin,1986
18120.0,fin,1987
19020.0,fin,1988
19910.0,fin,1989
19920.0,fin,1990
18620.0,fin,1991
17870.0,fin,1992
17640.0,fin,1993
18210.0,fin,1994
18860.0,fin,1995
19470.0,fin,1996
20610.0,fin,1997
21590.0,fin,1998
22390.0,fin,1999
23530.0,fin,2000
24010.0,fin,2001
24390.0,fin,2002
24830.0,fin,2003
25770.0,fin,2004
26440.0,fin,2005
27500.0,fin,2006
28840.0,fin,2007
28790.0,fin,2008
26210.0,fin,2009
26950.0,fin,2010
27570.0,fin,2011
7500.0,fra,1960
7809.0,fra,1961
8215.0,fra,1962
8534.0,fra,1963
8971.0,fra,1964
9289.0,fra,1965
9674.0,fra,1966
10040.0,fra,1967
10390.0,fra,1968
11030.0,fra,1969
11570.0,fra,1970
12090.0,fra,1971
12540.0,fra,1972
13270.0,fra,1973
13790.0,fra,1974
13550.0,fra,1975
14070.0,fra,1976
14500.0,fra,1977
15010.0,fra,1978
15460.0,fra,1979
15640.0,fra,1980
15720.0,fra,1981
16010.0,fra,1982
16120.0,fra,1983
16270.0,fra,1984
16430.0,fra,1985
16710.0,fra,1986
17010.0,fra,1987
17700.0,fra,1988
18350.0,fra,1989
18730.0,fra,1990
18840.0,fra,1991
19030.0,fra,1992
18820.0,fra,1993
19170.0,fra,1994
19480.0,fra,1995
19610.0,fra,1996
19950.0,fra,1997
20540.0,fra,1998
21150.0,fra,1999
21770.0,fra,2000
22010.0,fra,2001
22060.0,fra,2002
22100.0,fra,2003
22500.0,fra,2004
22730.0,fra,2005
23130.0,fra,2006
23520.0,fra,2007
23370.0,fra,2008
22510.0,fra,2009
22760.0,fra,2010
23020.0,fra,2011
8676.0,pyf,1965
9179.0,pyf,1966
8434.0,pyf,1967
9348.0,pyf,1968
8779.0,pyf,1969
8621.0,pyf,1970
9342.0,pyf,1971
8624.0,pyf,1972
9013.0,pyf,1973
10310.0,pyf,1974
9509.0,pyf,1975
9977.0,pyf,1976
9877.0,pyf,1977
10530.0,pyf,1978
10620.0,pyf,1979
10350.0,pyf,1980
10910.0,pyf,1981
11650.0,pyf,1982
11930.0,pyf,1983
12240.0,pyf,1984
12560.0,pyf,1985
13280.0,pyf,1986
13890.0,pyf,1987
13900.0,pyf,1988
