geo,time,gapminder_gini
rus,1865,51
rus,1866,50.8
rus,1867,50.6
rus,1868,50.4
rus,1869,50.2
rus,1870,50
rus,1871,50
rus,1872,50
rus,1873,50
rus,1874,50
rus,1875,50
rus,1876,50
rus,1877,50
rus,1878,50
rus,1879,50
rus,1880,50
rus,1881,50
rus,1882,50
rus,1883,50
rus,1884,50
rus,1885,50
rus,1886,50
rus,1887,50
rus,1888,50
rus,1889,50
rus,1890,50
rus,1891,50
rus,1892,50
rus,1893,50
rus,1894,50
rus,1895,50
rus,1896,50
rus,1897,50
rus,1898,50
rus,1899,50
rus,1900,50
rus,1901,50
rus,1902,50
rus,1903,50
rus,1904,50
rus,1905,50
rus,1906,50
rus,1907,50
rus,1908,50
rus,1909,50
rus,1910,50
rus,1911,48.7
rus,1912,47.4
rus,1913,46.1
rus,1914,44.7
rus,1915,43.4
rus,1916,42.1
rus,1917,40.8
rus,1918,39.5
rus,1919,38.2
rus,1920,36.8
rus,1921,35.5
rus,1922,34.2
rus,1923,32.9
rus,1924,31.6
rus,1925,30.3
rus,1926,28.9
rus,1927,27.6
rus,1928,26.3
rus,1929,25
rus,1930,25.4
rus,1931,25.9
rus,1932,26.3
rus,1933,26.7
rus,1934,27.1
rus,1935,27.6
rus,1936,28
rus,1937,28.4
rus,1938,28.9
rus,1939,29.3
rus,1940,29.7
rus,1941,30.1
rus,1942,30.6
rus,1943,31
rus,1944,31.4
rus,1945,31.9
rus,1946,32.3
rus,1947,32.7
rus,1948,33.1
rus,1949,33.6
rus,1950,34
rus,1951,33.4
rus,1952,32.8
rus,1953,32.2
rus,1954,31.6
rus,1955,31
rus,1956,30.4
rus,1957,29.8
rus,1958,29.2
rus,1959,28.6
rus,1960,28
rus,1961,27.5
rus,1962,27
rus,1963,26.5
rus,1964,26
rus,1965,25.5
rus,1966,25
rus,1967,24.5
rus,1968,24
rus,1969,23.5
rus,1970,23
rus,1971,23.2
rus,1972,23.5
rus,1973,23.7
rus,1974,23.9
rus,1975,24.1
rus,1976,24.4
rus,1977,24.6
rus,1978,24.8
rus,1979,25
rus,1980,25.3
rus,1981,25.5
rus,1982,25.7
rus,1983,25.9
rus,1984,26.2
rus,1985,26.4
rus,1986,50
rus,1987,43.9
rus,1988,23.8
rus,1989,49.1
rus,1990,25.9
rus,1991,42.6
rus,1992,45.5
rus,1993,48.4
rus,1994,42.2
rus,1995,40.8
rus,1996,46.1
rus,1997,40.3
rus,1998,39.6
rus,1999,38.8
rus,2000,40
rus,2001,39.6
rus,2002,35
rus,2003,38.3
rus,2004,40.8
rus,2005,33.8
rus,2006,38.7
rus,2007,39.3
rus,2008,42.8
rus,2009,39.7
rus,2010,39.6
rus,2011,39.6
rus,2012,39.6
rus,2013,39.6
rus,2014,39.6
rus,2015,39.6
rwa,1800,59
rwa,1801,59
rwa,1802,59
rwa,1803,59
rwa,1804,59
rwa,1805,59
rwa,1806,59
rwa,1807,59
rwa,1808,59
rwa,1809,59
rwa,1810,59
rwa,1811,59
rwa,1812,59
rwa,1813,59
rwa,1814,59
rwa,1815,59
rwa,1816,59
rwa,1817,59
rwa,1818,59
rwa,1819,59
rwa,1820,59
rwa,1821,59
rwa,1822,59
rwa,1823,59
rwa,1824,59
rwa,1825,59
rwa,1826,59
rwa,1827,59
rwa,1828,59
rwa,1829,59
rwa,1830,59
rwa,1831,59
rwa,1832,59
rwa,1833,59
rwa,1834,59
rwa,1835,59
rwa,1836,59
rwa,1837,59
rwa,1838,59
rwa,1839,59
rwa,1840,59
rwa,1841,59
rwa,1842,59
rwa,1843,59
rwa,1844,59
rwa,1845,59
rwa,1846,59
rwa,1847,59
rwa,1848,59
rwa,1849,59
rwa,1850,59
rwa,1851,59
rwa,1852,59
rwa,1853,59
rwa,1854,59
rwa,1855,59
rwa,1856,59
rwa,1857,59
rwa,1858,59
rwa,1859,59
rwa,1860,59
rwa,1861,59
rwa,1862,59
rwa,1863,59
rwa,1864,59
rwa,1865,59
rwa,1866,59
rwa,1867,59
rwa,1868,59
rwa,1869,59
rwa,1870,59
rwa,1871,58.5
rwa,1872,58
rwa,1873,57.4
rwa,1874,56.9
rwa,1875,56.4
rwa,1876,55.9
rwa,1877,55.3
rwa,1878,54.8
rwa,1879,54.3
rwa,1880,53.8
rwa,1881,53.2
rwa,1882,52.7
rwa,1883,52.2
rwa,1884,51.7
rwa,1885,51.1
rwa,1886,50.6
rwa,1887,50.1
rwa,1888,49.6
rwa,1889,49
rwa,1890,48.5
rwa,1891,48
rwa,1892,47.5
rwa,1893,47
rwa,1894,46.4
rwa,1895,45.9
rwa,1896,45.4
rwa,1897,44.9
rwa,1898,44.3
rwa,1899,43.8
rwa,1900,43.3
rwa,1901,42.8
rwa,1902,42.2
rwa,1903,41.7
rwa,1904,41.2
rwa,1905,40.7
rwa,1906,40.1
rwa,1907,39.6
rwa,1908,39.1
rwa,1909,38.6
rwa,1910,38
rwa,1911,38.6
rwa,1912,39.1
rwa,1913,39.6
rwa,1914,40.1
rwa,1915,40.6
rwa,1916,41.1
rwa,1917,41.7
rwa,1918,42.2
rwa,1919,42.7
rwa,1920,43.2
rwa,1921,43.7
rwa,1922,44.2
rwa,1923,44.8
rwa,1924,45.3
rwa,1925,45.8
rwa,1926,46.3
rwa,1927,46.8
rwa,1928,47.4
rwa,1929,47.9
rwa,1930,47.7
rwa,1931,47.5
rwa,1932,47.3
rwa,1933,47.2
rwa,1934,47
rwa,1935,46.8
rwa,1936,46.6
rwa,1937,46.5
rwa,1938,46.3
rwa,1939,46.1
rwa,1940,45.9
rwa,1941,45.7
rwa,1942,45.6
rwa,1943,45.4
rwa,1944,45.2
rwa,1945,45
rwa,1946,44.9
rwa,1947,44.7
rwa,1948,44.5
rwa,1949,44.3
rwa,1950,44.1
rwa,1951,45
rwa,1952,45.8
rwa,1953,46.6
rwa,1954,47.4
rwa,1955,48.3
rwa,1956,49.1
rwa,1957,49.9
rwa,1958,50.7
rwa,1959,51.5
rwa,1960,52.4
rwa,1961,51.4
rwa,1962,50.4
rwa,1963,49.4
rwa,1964,48.4
rwa,1965,47.4
rwa,1966,47.4
rwa,1967,47.4
rwa,1968,47.4
rwa,1969,47.3
rwa,1970,47.3
rwa,1971,47.3
rwa,1972,47.3
rwa,1973,47.4
rwa,1974,47.4
rwa,1975,47.4
rwa,1976,45.9
rwa,1977,44.5
rwa,1978,43.1
rwa,1979,41.6
rwa,1980,40.2
rwa,1981,40.2
rwa,1982,40.2
rwa,1983,40.2
rwa,1984,40.2
rwa,1985,40.2
rwa,1986,40.8
rwa,1987,41.4
rwa,1988,42
rwa,1989,42.6
rwa,1990,43.2
rwa,1991,43.9
rwa,1992,44.5
rwa,1993,45.1
rwa,1994,46
rwa,1995,46.9
rwa,1996,47.8
rwa,1997,48.8
rwa,1998,49.7
rwa,1999,50.6
rwa,2000,51.5
rwa,2001,50.9
rwa,2002,50.3
rwa,2003,49.6
rwa,2004,49
rwa,2005,51
rwa,2006,53.1
rwa,2007,52.6
rwa,2008,52.2
rwa,2009,51.7
rwa,2010,51.3
rwa,2011,50.8
rwa,2012,50.8
rwa,2013,50.8
rwa,2014,50.8
rwa,2015,50.8
sau,1800,45
sau,1801,45
sau,1802,45
sau,1803,45
sau,1804,45.1
sau,1805,45.1
sau,1806,45.1
sau,1807,45.1
sau,1808,45.1
sau,1809,45.1
sau,1810,45.2
sau,1811,45.2
sau,1812,45.2
sau,1813,45.2
sau,1814,45.2
sau,1815,45.2
sau,1816,45.2
sau,1817,45.3
sau,1818,45.3
sau,1819,45.3
sau,1820,45.3
sau,1821,45.3
sau,1822,45.3
sau,1823,45.4
sau,1824,45.4
sau,1825,45.4
sau,1826,45.4
sau,1827,45.4
sau,1828,45.4
sau,1829,45.4
sau,1830,45.5
sau,1831,45.5
sau,1832,45.5
sau,1833,45.5
sau,1834,45.5
sau,1835,45.5
sau,1836,45.6
sau,1837,45.6
sau,1838,45.6
sau,1839,45.6
sau,1840,45.6
sau,1841,45.6
sau,1842,45.6
sau,1843,45.7
sau,1844,45.7
sau,1845,45.7
sau,1846,45.7
sau,1847,45.7
sau,1848,45.7
sau,1849,45.8
sau,1850,45.8
sau,1851,45.8
sau,1852,45.8
sau,1853,45.8
sau,1854,45.8
sau,1855,45.8
sau,1856,45.9
sau,1857,45.9
sau,1858,45.9
sau,1859,45.9
sau,1860,45.9
sau,1861,45.9
sau,1862,46
sau,1863,46
sau,1864,46
sau,1865,46
sau,1866,46
sau,1867,46
sau,1868,46
sau,1869,46.1
sau,1870,46.1
sau,1871,46.1
sau,1872,46.1
sau,1873,46.1
sau,1874,46.1
sau,1875,46.2
sau,1876,46.2
sau,1877,46.2
sau,1878,46.2
sau,1879,46.2
sau,1880,46.2
sau,1881,46.2
sau,1882,46.3
sau,1883,46.3
sau,1884,46.3
sau,1885,46.3
sau,1886,46.3
sau,1887,46.3
sau,1888,46.4
sau,1889,46.4
sau,1890,46.4
sau,1891,46.3
sau,1892,46.3
sau,1893,46.2
sau,1894,46.1
sau,1895,46.1
sau,1896,46
sau,1897,45.9
sau,1898,45.9
sau,1899,45.8
sau,1900,45.7
sau,1901,45.7
sau,1902,45.6
sau,1903,45.5
sau,1904,45.5
sau,1905,45.4
sau,1906,45.3
sau,1907,45.3
sau,1908,45.2
sau,1909,45.1
sau,1910,45.1
sau,1911,45
sau,1912,44.9
sau,1913,44.9
sau,1914,44.8
sau,1915,44.7
sau,1916,44.7
sau,1917,44.6
sau,1918,44.5
sau,1919,44.5
sau,1920,44.4
sau,1921,44.3
sau,1922,44.3
sau,1923,44.2
sau,1924,44.1
sau,1925,44.1
sau,1926,44
sau,1927,43.9
sau,1928,43.9
sau,1929,43.8
sau,1930,43.7
sau,1931,43.7
sau,1932,43.6
sau,1933,43.5
sau,1934,43.5
sau,1935,43.4
sau,1936,43.3
sau,1937,43.3
sau,1938,43.2
sau,1939,43.1
sau,1940,43.1
sau,1941,43
sau,1942,42.9
sau,1943,42.9
sau,1944,42.8
sau,1945,42.7
sau,1946,42.7
sau,1947,42.6
sau,1948,42.5
sau,1949,42.5
sau,1950,42.4
sau,1951,42.4
sau,1952,42.4
sau,1953,42.4
sau,1954,42.4
sau,1955,42.4
sau,1956,42.4
sau,1957,42.4
sau,1958,42.4
sau,1959,42.4
sau,1960,42.4
sau,1961,42.4
sau,1962,42.4
sau,1963,42.4
sau,1964,42.4
sau,1965,42.4
sau,1966,42.4
sau,1967,42.4
sau,1968,42.4
sau,1969,42.4
sau,1970,42.4
sau,1971,42.4
sau,1972,42.4
sau,1973,42.4
sau,1974,42.4
sau,1975,42.4
sau,1976,42.4
sau,1977,42.4
sau,1978,42.4
sau,1979,42.4
sau,1980,42.4
sau,1981,42.4
sau,1982,42.4
sau,1983,42.4
sau,1984,42.4
sau,1985,42.4
sau,1986,42.4
sau,1987,42.4
sau,1988,42.4
sau,1989,42.4
sau,1990,42.4
sau,1991,42.4
sau,1992,42.4
sau,1993,42.4
sau,1994,42.4
sau,1995,42.4
sau,1996,42.4
sau,1997,42.4
sau,1998,42.4
sau,1999,42.4
sau,2000,42.4
sau,2001,42.4
sau,2002,42.4
sau,2003,42.4
sau,2004,42.4
sau,2005,42.4
sau,2006,42.4
sau,2007,42.4
sau,2008,42.4
sau,2009,42.4
sau,2010,42.4
sau,2011,42.4
sau,2012,42.4
sau,2013,42.4
sau,2014,42.4
sau,2015,42.4
sdn,1800,33.8
sdn,1801,33.8
sdn,1802,33.8
sdn,1803,33.8
sdn,1804,33.8
sdn,1805,33.8
sdn,1806,33.8
sdn,1807,33.8
sdn,1808,33.8
sdn,1809,33.8
sdn,1810,33.8
sdn,1811,33.8
sdn,1812,33.8
sdn,1813,33.8
sdn,1814,33.8
sdn,1815,33.8
sdn,1816,33.8
sdn,1817,33.8
sdn,1818,33.8
sdn,1819,33.8
sdn,1820,33.8
sdn,1821,33.8
sdn,1822,33.8
sdn,1823,33.8
sdn,1824,33.8
sdn,1825,33.8
sdn,1826,33.8
sdn,1827,33.8
sdn,1828,33.8
sdn,1829,33.8
sdn,1830,33.8
sdn,1831,33.8
sdn,1832,33.8
sdn,1833,33.8
sdn,1834,33.8
sdn,1835,33.8
sdn,1836,33.8
sdn,1837,33.8
sdn,1838,33.8
sdn,1839,33.8
sdn,1840,33.8
sdn,1841,33.8
sdn,1842,33.8
sdn,1843,33.8
sdn,1844,33.8
sdn,1845,33.8
sdn,1846,33.8
sdn,1847,33.8
sdn,1848,33.8
sdn,1849,33.8
sdn,1850,33.8
sdn,1851,33.8
sdn,1852,33.8
sdn,1853,33.8
sdn,1854,33.8
sdn,1855,33.8
sdn,1856,33.8
sdn,1857,33.8
sdn,1858,33.8
sdn,1859,33.8
sdn,1860,33.8
sdn,1861,33.8
sdn,1862,33.8
sdn,1863,33.8
sdn,1864,33.8
sdn,1865,33.8
sdn,1866,33.8
sdn,1867,33.8
sdn,1868,33.8
sdn,1869,33.8
sdn,1870,33.8
sdn,1871,33.8
sdn,1872,33.8
sdn,1873,33.8
sdn,1874,33.8
sdn,1875,33.8
sdn,1876,33.8
sdn,1877,33.8
sdn,1878,33.8
sdn,1879,33.8
sdn,1880,33.8
sdn,1881,33.8
sdn,1882,33.8
sdn,1883,33.8
sdn,1884,33.8
sdn,1885,33.8
sdn,1886,33.8
sdn,1887,33.8
sdn,1888,33.8
sdn,1889,33.8
sdn,1890,33.8
sdn,1891,33.8
sdn,1892,33.8
sdn,1893,33.8
sdn,1894,33.8
sdn,1895,33.8
sdn,1896,33.8
sdn,1897,33.8
sdn,1898,33.8
sdn,1899,33.8
sdn,1900,33.8
sdn,1901,33.8
sdn,1902,33.8
sdn,1903,33.8
sdn,1904,33.8
sdn,1905,33.8
sdn,1906,33.8
sdn,1907,33.8
sdn,1908,33.8
sdn,1909,33.8
sdn,1910,33.8
sdn,1911,34.4
sdn,1912,35.1
sdn,1913,35.7
sdn,1914,36.4
sdn,1915,37
sdn,1916,37.7
sdn,1917,38.3
sdn,1918,39
sdn,1919,39.6
sdn,1920,40.3
sdn,1921,40.9
sdn,1922,41.6
sdn,1923,42.3
sdn,1924,42.9
sdn,1925,43.6
sdn,1926,44.2
sdn,1927,44.9
sdn,1928,45.5
sdn,1929,46.2
sdn,1930,45.9
sdn,1931,45.7
sdn,1932,45.5
sdn,1933,45.2
sdn,1934,45
sdn,1935,44.8
sdn,1936,44.5
sdn,1937,44.3
sdn,1938,44.1
sdn,1939,43.8
sdn,1940,43.6
sdn,1941,43.4
sdn,1942,43.1
sdn,1943,42.9
sdn,1944,42.7
sdn,1945,42.4
sdn,1946,42.2
sdn,1947,42
sdn,1948,41.7
sdn,1949,41.5
sdn,1950,41.3
sdn,1951,41
sdn,1952,40.8
sdn,1953,40.6
sdn,1954,40.3
sdn,1955,40.1
sdn,1956,39.9
sdn,1957,39.6
sdn,1958,39.4
sdn,1959,39.2
sdn,1960,38.9
sdn,1961,38.7
sdn,1962,38.5
sdn,1963,38.2
sdn,1964,38
sdn,1965,37.7
sdn,1966,37.5
sdn,1967,37.3
sdn,1968,37
sdn,1969,36.8
sdn,1970,36.6
sdn,1971,36.5
sdn,1972,36.5
sdn,1973,36.5
sdn,1974,36.4
sdn,1975,36.4
sdn,1976,36.4
sdn,1977,36.3
sdn,1978,36.3
sdn,1979,36.3
sdn,1980,36.2
sdn,1981,36.2
sdn,1982,36.2
sdn,1983,36.2
sdn,1984,36.1
sdn,1985,36.1
sdn,1986,36.1
sdn,1987,36
sdn,1988,36
sdn,1989,36
sdn,1990,35.9
sdn,1991,35.9
sdn,1992,35.9
sdn,1993,35.8
sdn,1994,35.8
sdn,1995,35.8
sdn,1996,35.7
sdn,1997,35.7
sdn,1998,35.7
sdn,1999,35.6
sdn,2000,35.6
sdn,2001,35.6
sdn,2002,35.5
sdn,2003,35.5
sdn,2004,35.5
sdn,2005,35.4
sdn,2006,35.4
sdn,2007,35.4
sdn,2008,35.3
sdn,2009,35.3
sdn,2010,35.3
sdn,2011,35.3
sdn,2012,35.3
sdn,2013,35.3
sdn,2014,35.3
sdn,2015,35.3
sen,1800,45.9
sen,1801,45.9
sen,1802,45.9
sen,1803,45.9
sen,1804,45.9
sen,1805,45.9
sen,1806,45.9
sen,1807,45.9
sen,1808,45.9
sen,1809,45.9
sen,1810,45.9
sen,1811,45.9
sen,1812,45.9
sen,1813,45.9
sen,1814,45.9
sen,1815,45.9
sen,1816,45.9
sen,1817,45.9
sen,1818,45.9
sen,1819,45.9
sen,1820,45.9
sen,1821,45.9
sen,1822,45.8
sen,1823,45.8
sen,1824,45.7
sen,1825,45.6
sen,1826,45.6
sen,1827,45.5
sen,1828,45.5
sen,1829,45.4
sen,1830,45.4
sen,1831,45.3
sen,1832,45.3
sen,1833,45.2
sen,1834,45.2
sen,1835,45.1
sen,1836,45.1
sen,1837,45
sen,1838,45
sen,1839,44.9
sen,1840,44.9
sen,1841,44.8
sen,1842,44.8
sen,1843,44.7
sen,1844,44.7
sen,1845,44.6
sen,1846,44.6
sen,1847,44.5
sen,1848,44.5
sen,1849,44.4
sen,1850,44.4
sen,1851,44.3
sen,1852,44.3
sen,1853,44.2
sen,1854,44.2
sen,1855,44.1
sen,1856,44.1
sen,1857,44
sen,1858,44
sen,1859,43.9
sen,1860,43.9
sen,1861,43.8
sen,1862,43.8
sen,1863,43.7
sen,1864,43.7
sen,1865,43.6
sen,1866,43.6
sen,1867,43.5
sen,1868,43.5
sen,1869,43.4
sen,1870,43.3
sen,1871,43.3
sen,1872,43.2
sen,1873,43.2
sen,1874,43.1
sen,1875,43.1
sen,1876,43
sen,1877,43
sen,1878,42.9
sen,1879,42.9
sen,1880,42.8
sen,1881,42.8
sen,1882,42.7
sen,1883,42.7
sen,1884,42.6
sen,1885,42.6
sen,1886,42.5
sen,1887,42.5
sen,1888,42.4
sen,1889,42.4
sen,1890,42.3
sen,1891,42.3
sen,1892,42.2
sen,1893,42.2
sen,1894,42.1
sen,1895,42.1
sen,1896,42
sen,1897,42
sen,1898,41.9
sen,1899,41.9
sen,1900,41.8
sen,1901,41.8
sen,1902,41.7
sen,1903,41.7
sen,1904,41.6
sen,1905,41.6
sen,1906,41.5
sen,1907,41.5
sen,1908,41.4
sen,1909,41.4
sen,1910,41.3
sen,1911,41.4
sen,1912,41.5
sen,1913,41.5
sen,1914,41.6
sen,1915,41.7
sen,1916,41.8
sen,1917,41.9
sen,1918,42
sen,1919,42
sen,1920,42.1
sen,1921,42.2
sen,1922,42.3
sen,1923,42.4
sen,1924,42.4
sen,1925,42.5
sen,1926,42.6
sen,1927,42.7
sen,1928,42.8
sen,1929,42.9
sen,1930,42.6
sen,1931,42.4
sen,1932,42.2
sen,1933,42
sen,1934,41.8
sen,1935,41.5
sen,1936,41.3
sen,1937,41.1
sen,1938,40.9
sen,1939,40.7
sen,1940,40.5
sen,1941,40.2
sen,1942,40
sen,1943,39.8
sen,1944,39.6
sen,1945,39.4
sen,1946,39.1
sen,1947,38.9
sen,1948,38.7
sen,1949,38.5
sen,1950,38.3
sen,1951,40.3
sen,1952,42.4
sen,1953,44.5
sen,1954,46.6
sen,1955,48.6
sen,1956,50.7
sen,1957,52.8
sen,1958,54.8
sen,1959,56.9
sen,1960,59
sen,1961,55.8
sen,1962,52.6
sen,1963,49.5
sen,1964,46.3
sen,1965,43.1
sen,1966,42.6
sen,1967,42.1
sen,1968,41.6
sen,1969,41.1
sen,1970,40.6
sen,1971,41.6
sen,1972,42.6
sen,1973,43.6
sen,1974,44.6
sen,1975,45.6
sen,1976,46.6
sen,1977,47.6
sen,1978,48.6
sen,1979,49.6
sen,1980,50.6
sen,1981,51.6
sen,1982,52.6
sen,1983,53.6
sen,1984,54.6
sen,1985,48.1
sen,1986,41.7
sen,1987,35.3
sen,1988,39
sen,1989,42.7
sen,1990,46.4
sen,1991,54.1
sen,1992,49.9
sen,1993,45.7
sen,1994,41.4
sen,1995,45.1
sen,1996,44.5
sen,1997,43.8
sen,1998,43.2
sen,1999,42.5
sen,2000,41.9
sen,2001,41.3
sen,2002,40.7
sen,2003,40.2
sen,2004,39.7
sen,2005,39.2
sen,2006,40
sen,2007,40.7
sen,2008,41.5
sen,2009,42.3
sen,2010,43.1
sen,2011,40.3
sen,2012,40.3
sen,2013,40.3
sen,2014,40.3
sen,2015,40.3
sgp,1800,41
sgp,1801,41
sgp,1802,41
sgp,1803,41
sgp,1804,41
sgp,1805,41
sgp,1806,41
sgp,1807,41
sgp,1808,41
sgp,1809,41
sgp,1810,41
sgp,1811,41
sgp,1812,41
sgp,1813,41
sgp,1814,41
sgp,1815,41
sgp,1816,41
sgp,1817,41
sgp,1818,41
sgp,1819,41
sgp,1820,41
sgp,1821,41
sgp,1822,41
sgp,1823,41.1
sgp,1824,41.1
sgp,1825,41.1
sgp,1826,41.1
sgp,1827,41.2
sgp,1828,41.2
sgp,1829,41.2
sgp,1830,41.2
sgp,1831,41.3
sgp,1832,41.3
sgp,1833,41.3
sgp,1834,41.3
sgp,1835,41.4
sgp,1836,41.4
sgp,1837,41.4
sgp,1838,41.4
sgp,1839,41.5
sgp,1840,41.5
sgp,1841,41.5
sgp,1842,41.5
sgp,1843,41.6
sgp,1844,41.6
sgp,1845,41.6
sgp,1846,41.6
sgp,1847,41.7
sgp,1848,41.7
sgp,1849,41.7
sgp,1850,41.7
sgp,1851,41.8
sgp,1852,41.8
sgp,1853,41.8
sgp,1854,41.8
sgp,1855,41.9
sgp,1856,41.9
sgp,1857,41.9
sgp,1858,41.9
sgp,1859,42
sgp,1860,42
sgp,1861,42
sgp,1862,42
sgp,1863,42
sgp,1864,42.1
sgp,1865,42.1
sgp,1866,42.1
sgp,1867,42.1
sgp,1868,42.2
sgp,1869,42.2
sgp,1870,42.2
sgp,1871,42.2
sgp,1872,42.3
sgp,1873,42.3
sgp,1874,42.3
sgp,1875,42.3
sgp,1876,42.4
sgp,1877,42.4
sgp,1878,42.4
sgp,1879,42.4
sgp,1880,42.5
sgp,1881,42.5
sgp,1882,42.5
sgp,1883,42.5
sgp,1884,42.6
sgp,1885,42.6
sgp,1886,42.6
sgp,1887,42.6
sgp,1888,42.7
sgp,1889,42.7
sgp,1890,42.7
sgp,1891,42.7
sgp,1892,42.6
sgp,1893,42.6
sgp,1894,42.6
sgp,1895,42.6
sgp,1896,42.5
sgp,1897,42.5
sgp,1898,42.5
sgp,1899,42.4
sgp,1900,42.4
sgp,1901,42.4
sgp,1902,42.3
sgp,1903,42.3
sgp,1904,42.3
sgp,1905,42.3
sgp,1906,42.2
sgp,1907,42.2
sgp,1908,42.2
sgp,1909,42.1
sgp,1910,42.1
sgp,1911,42.1
sgp,1912,42
sgp,1913,42
sgp,1914,42
sgp,1915,42
sgp,1916,41.9
sgp,1917,41.9
sgp,1918,41.9
sgp,1919,41.8
sgp,1920,41.8
sgp,1921,41.8
sgp,1922,41.7
sgp,1923,41.7
sgp,1924,41.7
sgp,1925,41.7
sgp,1926,41.6
sgp,1927,41.6
sgp,1928,41.6
sgp,1929,41.5
sgp,1930,41.5
sgp,1931,41.5
sgp,1932,41.4
sgp,1933,41.4
sgp,1934,41.4
sgp,1935,41.4
sgp,1936,41.3
sgp,1937,41.3
sgp,1938,41.3
sgp,1939,41.2
sgp,1940,41.2
sgp,1941,41.2
sgp,1942,41.1
sgp,1943,41.1
sgp,1944,41.1
sgp,1945,41.1
sgp,1946,41
sgp,1947,41
sgp,1948,41
sgp,1949,40
sgp,1950,45
sgp,1951,50
sgp,1952,47.5
sgp,1953,45
sgp,1954,44.4
sgp,1955,43.9
sgp,1956,43.3
sgp,1957,42.7
sgp,1958,42.1
sgp,1959,41.6
sgp,1960,41
sgp,1961,41
sgp,1962,41
sgp,1963,41
sgp,1964,41
sgp,1965,41
sgp,1966,41
sgp,1967,41
sgp,1968,41
sgp,1969,41
sgp,1970,41
sgp,1971,40.4
sgp,1972,39.8
sgp,1973,39.1
sgp,1974,38.5
sgp,1975,37.9
sgp,1976,38.3
sgp,1977,38.8
sgp,1978,39.2
sgp,1979,39.7
sgp,1980,40.1
sgp,1981,34.1
sgp,1982,36.3
sgp,1983,38.6
sgp,1984,40.9
sgp,1985,43.2
sgp,1986,37.9
sgp,1987,38.1
sgp,1988,38.4
sgp,1989,38.7
sgp,1990,39
sgp,1991,39.6
sgp,1992,40.3
sgp,1993,40.9
sgp,1994,41.5
sgp,1995,42.2
sgp,1996,42.9
sgp,1997,43.6
sgp,1998,44.3
sgp,1999,45
sgp,2000,45.8
sgp,2001,45.8
sgp,2002,45.8
sgp,2003,45.8
sgp,2004,45.8
sgp,2005,45.8
sgp,2006,45.8
sgp,2007,45.8
sgp,2008,45.8
sgp,2009,45.8
sgp,2010,45.8
sgp,2011,45.8
sgp,2012,45.8
sgp,2013,45.8
sgp,2014,45.8
sgp,2015,45.8
slb,1800,45
slb,1801,45.1
slb,1802,45.1
slb,1803,45.2
slb,1804,45.3
slb,1805,45.3
slb,1806,45.4
slb,1807,45.4
slb,1808,45.5
slb,1809,45.6
slb,1810,45.6
slb,1811,45.7
slb,1812,45.8
slb,1813,45.8
slb,1814,45.9
slb,1815,46
slb,1816,46
slb,1817,46.1
slb,1818,46.2
slb,1819,46.2
slb,1820,46.3
slb,1821,46.3
slb,1822,46.4
slb,1823,46.5
slb,1824,46.5
slb,1825,46.6
slb,1826,46.7
slb,1827,46.7
slb,1828,46.8
slb,1829,46.9
slb,1830,46.9
slb,1831,47
slb,1832,47.1
slb,1833,47.1
slb,1834,47.2
slb,1835,47.2
slb,1836,47.3
slb,1837,47.4
slb,1838,47.4
slb,1839,47.5
slb,1840,47.6
slb,1841,47.6
slb,1842,47.7
slb,1843,47.8
slb,1844,47.8
slb,1845,47.9
slb,1846,48
slb,1847,48
slb,1848,48.1
slb,1849,48.1
slb,1850,48.2
slb,1851,48.3
slb,1852,48.3
slb,1853,48.4
slb,1854,48.5
slb,1855,48.5
slb,1856,48.6
slb,1857,48.7
slb,1858,48.7
slb,1859,48.8
slb,1860,48.9
slb,1861,48.9
slb,1862,49
slb,1863,49
slb,1864,49.1
slb,1865,49.2
slb,1866,49.2
slb,1867,49.3
slb,1868,49.4
slb,1869,49.4
slb,1870,49.5
slb,1871,49.6
slb,1872,49.6
slb,1873,49.7
slb,1874,49.8
slb,1875,49.8
slb,1876,49.9
slb,1877,49.9
slb,1878,50
slb,1879,50.1
slb,1880,50.1
slb,1881,50.2
slb,1882,50.3
slb,1883,50.3
slb,1884,50.4
slb,1885,50.5
slb,1886,50.5
slb,1887,50.6
slb,1888,50.7
slb,1889,50.7
slb,1890,50.8
slb,1891,50.7
slb,1892,50.6
slb,1893,50.6
slb,1894,50.5
slb,1895,50.4
slb,1896,50.4
slb,1897,50.3
slb,1898,50.2
slb,1899,50.1
slb,1900,50.1
slb,1901,50
slb,1902,49.9
slb,1903,49.9
slb,1904,49.8
slb,1905,49.7
slb,1906,49.6
slb,1907,49.6
slb,1908,49.5
slb,1909,49.4
slb,1910,49.3
slb,1911,49.3
slb,1912,49.2
slb,1913,49.1
slb,1914,49.1
slb,1915,49
slb,1916,48.9
slb,1917,48.8
slb,1918,48.8
slb,1919,48.7
slb,1920,48.6
slb,1921,48.6
slb,1922,48.5
slb,1923,48.4
slb,1924,48.3
slb,1925,48.3
slb,1926,48.2
slb,1927,48.1
slb,1928,48.1
slb,1929,48
slb,1930,47.9
slb,1931,47.8
slb,1932,47.8
slb,1933,47.7
slb,1934,47.6
slb,1935,47.6
slb,1936,47.5
slb,1937,47.4
slb,1938,47.3
slb,1939,47.3
slb,1940,47.2
slb,1941,47.1
slb,1942,47.1
slb,1943,47
slb,1944,46.9
slb,1945,46.8
slb,1946,46.8
slb,1947,46.7
slb,1948,46.6
slb,1949,46.6
slb,1950,46.5
