geo,time,sg_population
pol,1965,31539695.00
prk,1965,12547524.00
prt,1965,8888635.00
pry,1965,2170853.00
pse,1965,1191509.00
qat,1965,73543.00
rou,1965,19379554.00
rus,1965,126483874.00
rwa,1965,3232937.00
sau,1965,4843635.00
sdn,1965,8738703.00
sds,1965,3263767.00
sen,1965,3649308.00
sgp,1965,1879571.00
slb,1965,136847.00
sle,1965,2332999.00
slv,1965,3197865.00
som,1965,3069558.00
srb,1965,7835084.00
stp,1965,64797.00
sur,1965,331799.00
svk,1965,4378613.00
svn,1965,1629434.00
swe,1965,7741167.00
swz,1965,391659.00
syc,1965,46770.00
syr,1965,5398333.00
tcd,1965,3310921.00
tgo,1965,1708632.00
tha,1965,31822798.00
tjk,1965,2489648.00
tkm,1965,1890000.00
tls,1965,547035.00
ton,1965,74363.00
tto,1965,912419.00
tun,1965,4545340.00
tur,1965,31000167.00
tza,1965,11683511.00
uga,1965,8014376.00
ukr,1965,45261939.00
ury,1965,2694535.00
usa,1965,199403532.00
uzb,1965,10233502.00
vct,1965,85972.00
ven,1965,9824694.00
vnm,1965,37860014.00
vut,1965,74287.00
wsm,1965,127068.00
yem,1965,5619170.00
zaf,1965,19813947.00
zmb,1965,3559687.00
zwe,1965,4422132.00
afg,1966,10148841.00
ago,1966,5863568.00
alb,1966,1947786.00
are,1966,161077.00
arg,1966,22608747.00
arm,1966,2269475.00
atg,1966,60818.00
aus,1966,11657281.00
aut,1966,7345865.00
aze,1966,4708485.00
bdi,1966,3153879.00
bel,1966,9493656.00
ben,1966,2681382.00
bfa,1966,5256363.00
bgd,1966,57675529.00
bgr,1966,8269118.00
bhr,1966,191782.00
bhs,1966,146364.00
bih,1966,3574972.00
blr,1966,8695433.00
blz,1966,109344.00
bol,1966,4152665.00
bra,1966,86494987.00
brb,1966,236043.00
brn,1966,107450.00
btn,1966,259270.00
bwa,1966,612950.00
caf,1966,1682874.00
can,1966,20041006.00
che,1966,5916911.00
chl,1966,8802926.00
chn,1966,724490033.00
civ,1966,4400054.00
cmr,1966,6130990.00
cod,1966,17861860.00
cog,1966,1190361.00
col,1966,19721464.00
com,1966,209536.00
cpv,1966,239765.00
cri,1966,1642189.00
cub,1966,8110428.00
cyp,1966,585311.00
cze,1966,9811540.00
deu,1966,76558016.00
dji,1966,122868.00
dnk,1966,4796157.00
dom,1966,4001377.00
dza,1966,12980269.00
ecu,1966,5405692.00
egy,1966,31660914.00
eri,1966,1629333.00
esp,1966,32536637.00
est,1966,1305025.00
eth,1966,25641176.00
fin,1966,4577033.00
fji,1966,476329.00
fra,1966,49411342.00
fsm,1966,54201.00
gab,1966,542562.00
gbr,1966,54606608.00
geo,1966,4529961.00
gha,1966,7890992.00
gin,1966,3948206.00
gmb,1966,408182.00
gnb,1966,662597.00
gnq,1966,275470.00
grc,1966,8580600.00
grd,1966,94878.00
gtm,1966,4858880.00
guy,1966,662332.00
hnd,1966,2420234.00
hti,1966,4357482.00
hun,1966,10204575.00
idn,1966,103067352.00
ind,1966,508402908.00
irl,1966,2869311.00
irn,1966,25624650.00
irq,1966,8651167.00
isl,1966,194935.00
isr,1966,2591594.00
ita,1966,52076758.00
jam,1966,1786547.00
jor,1966,1210948.00
jpn,1966,98494630.00
kaz,1966,12200891.00
ken,1966,9822505.00
kgz,1966,2655349.00
khm,1966,6588993.00
kir,1966,47461.00
kor,1966,29006181.00
kwt,1966,533521.00
lao,1966,2437527.00
lbn,1966,2136640.00
lbr,1966,1283304.00
lby,1966,1787080.00
lca,1966,97877.00
lka,1966,11385943.00
lso,1966,951736.00
ltu,1966,3003571.00
lux,1966,332421.00
lva,1966,2284214.00
mar,1966,14617077.00
mda,1966,3392084.00
mdg,1966,5918060.00
mdv,1966,105145.00
mex,1966,46010959.00
mkd,1966,1617797.00
mli,1966,5635859.00
mlt,1966,305357.00
mmr,1966,24606863.00
mne,1966,533909.00
mng,1966,1139960.00
moz,1966,8482373.00
mrt,1966,1021880.00
mus,1966,769556.00
mwi,1966,4158132.00
mys,1966,9844116.00
nam,1966,700316.00
ner,1966,4032210.00
nga,1966,51336375.00
nic,1966,2125233.00
nld,1966,12372136.00
nor,1966,3754010.00
npl,1966,11100672.00
nzl,1966,2668590.00
omn,1966,642005.00
pak,1966,52194629.00
pan,1966,1353805.00
per,1966,11941327.00
phl,1966,31867565.00
png,1966,2208422.00
pol,1966,31824145.00
prk,1966,12864683.00
prt,1966,8839831.00
pry,1966,2229373.00
pse,1966,1184822.00
qat,1966,79735.00
rou,1966,19582342.00
rus,1966,127396324.00
rwa,1966,3319077.00
sau,1966,5015672.00
sdn,1966,9013112.00
sds,1966,3334254.00
sen,1966,3754268.00
sgp,1966,1921099.00
slb,1966,141027.00
sle,1966,2365801.00
slv,1966,3290397.00
som,1966,3144244.00
srb,1966,7888802.00
stp,1966,66057.00
sur,1966,341137.00
svk,1966,4412907.00
svn,1966,1636660.00
swe,1966,7804200.00
swz,1966,401295.00
syc,1966,47851.00
syr,1966,5579283.00
tcd,1966,3373563.00
tgo,1966,1774029.00
tha,1966,32789097.00
tjk,1966,2575335.00
tkm,1966,1949425.00
tls,1966,557252.00
ton,1966,76787.00
tto,1966,919902.00
tun,1966,4638271.00
tur,1966,31718266.00
tza,1966,12038886.00
uga,1966,8292747.00
ukr,1966,45682314.00
ury,1966,2722874.00
usa,1966,201629471.00
uzb,1966,10559050.00
vct,1966,86860.00
ven,1966,10175143.00
vnm,1966,38959335.00
vut,1966,76410.00
wsm,1966,130687.00
yem,1966,5720538.00
zaf,1966,20325230.00
zmb,1966,3674088.00
zwe,1966,4568320.00
afg,1967,10368600.00
ago,1967,5962831.00
alb,1967,1998695.00
are,1967,171781.00
arg,1967,22932201.00
arm,1967,2332624.00
atg,1967,62002.00
aus,1967,11975795.00
aut,1967,7390853.00
aze,1967,4832098.00
bdi,1967,3235125.00
bel,1967,9543533.00
ben,1967,2733450.00
bfa,1967,5343020.00
bgd,1967,59625294.00
bgr,1967,8328838.00
bhr,1967,196203.00
bhs,1967,152607.00
bih,1967,3619997.00
blr,1967,8785138.00
blz,1967,112699.00
bol,1967,4237126.00
bra,1967,88853679.00
brb,1967,236620.00
brn,1967,112680.00
btn,1967,266293.00
bwa,1967,631276.00
caf,1967,1718558.00
can,1967,20389445.00
che,1967,5991681.00
chl,1967,8995410.00
chn,1967,744365635.00
civ,1967,4591238.00
cmr,1967,6280743.00
cod,1967,18378189.00
cog,1967,1224041.00
col,1967,20311369.00
com,1967,214038.00
cpv,1967,248733.00
cri,1967,1694711.00
cub,1967,8263547.00
cyp,1967,591304.00
cze,1967,9808728.00
deu,1967,77106876.00
dji,1967,131403.00
dnk,1967,4831242.00
dom,1967,4125107.00
dza,1967,13354197.00
ecu,1967,5566057.00
egy,1967,32456565.00
eri,1967,1670821.00
esp,1967,32873962.00
est,1967,1319284.00
eth,1967,26280771.00
fin,1967,4584264.00
fji,1967,487911.00
fra,1967,49791771.00
fsm,1967,56324.00
gab,1967,553829.00
gbr,1967,54904680.00
geo,1967,4577953.00
gha,1967,8057442.00
gin,1967,4021880.00
gmb,1967,416342.00
gnb,1967,673893.00
gnq,1967,282445.00
grc,1967,8630672.00
grd,1967,94962.00
gtm,1967,4993104.00
guy,1967,671986.00
hnd,1967,2486288.00
hti,1967,4445531.00
hun,1967,10238930.00
idn,1967,105907403.00
ind,1967,519162069.00
irl,1967,2882095.00
irn,1967,26318116.00
irq,1967,8947399.00
isl,1967,197356.00
isr,1967,2652697.00
ita,1967,52444751.00
jam,1967,1807640.00
jor,1967,1320414.00
jpn,1967,99711082.00
kaz,1967,12455366.00
ken,1967,10154489.00
kgz,1967,2735838.00
khm,1967,6695460.00
kir,1967,48440.00
kor,1967,29606633.00
kwt,1967,585831.00
lao,1967,2495093.00
lbn,1967,2174850.00
lbr,1967,1315119.00
lby,1967,1861661.00
lca,1967,99526.00
lka,1967,11661660.00
lso,1967,970972.00
ltu,1967,3038216.00
lux,1967,334231.00
lva,1967,2305718.00
mar,1967,14978905.00
mda,1967,3444850.00
mdg,1967,6072270.00
mdv,1967,107488.00
mex,1967,47429553.00
mkd,1967,1644944.00
mli,1967,5706198.00
mlt,1967,304805.00
mmr,1967,25218375.00
mne,1967,530234.00
mng,1967,1173186.00
moz,1967,8668529.00
mrt,1967,1052285.00
mus,1967,784777.00
mwi,1967,4262013.00
mys,1967,10111920.00
nam,1967,718622.00
ner,1967,4144238.00
nga,1967,52468593.00
nic,1967,2189880.00
nld,1967,12525253.00
nor,1967,3784579.00
npl,1967,11307139.00
nzl,1967,2704205.00
omn,1967,660117.00
pak,1967,53594445.00
pan,1967,1393800.00
per,1967,12282081.00
phl,1967,32826602.00
png,1967,2258877.00
pol,1967,32085011.00
prk,1967,13221826.00
prt,1967,8774391.00
pry,1967,2289579.00
pse,1967,1165200.00
qat,1967,86161.00
rou,1967,19810623.00
rus,1967,128165823.00
rwa,1967,3418313.00
sau,1967,5196349.00
sdn,1967,9299545.00
sds,1967,3407754.00
sen,1967,3862783.00
sgp,1967,1960547.00
slb,1967,145354.00
sle,1967,2399667.00
slv,1967,3383674.00
som,1967,3227245.00
srb,1967,7942638.00
stp,1967,67874.00
sur,1967,350755.00
svk,1967,4442799.00
svn,1967,1643697.00
swe,1967,7870642.00
swz,1967,411478.00
syc,1967,48911.00
syr,1967,5767478.00
tcd,1967,3436227.00
tgo,1967,1855445.00
tha,1967,33778500.00
tjk,1967,2659452.00
tkm,1967,2008148.00
tls,1967,567330.00
ton,1967,79048.00
tto,1967,925918.00
tun,1967,4737633.00
tur,1967,32448404.00
tza,1967,12406040.00
uga,1967,8580632.00
ukr,1967,46060456.00
ury,1967,2750093.00
usa,1967,203713082.00
uzb,1967,10894306.00
vct,1967,87736.00
ven,1967,10528054.00
vnm,1967,40074695.00
vut,1967,78518.00
wsm,1967,134194.00
yem,1967,5827223.00
zaf,1967,20843785.00
zmb,1967,3792864.00
zwe,1967,4718612.00
afg,1968,10599790.00
ago,1968,6066094.00
alb,1968,2049147.00
are,1968,185312.00
arg,1968,23261273.00
arm,1968,2394635.00
atg,1968,63176.00
aus,1968,12305530.00
aut,1968,7433328.00
aze,1968,4950977.00
bdi,1968,3317315.00
bel,1968,9589107.00
ben,1968,2788551.00
bfa,1968,5434040.00
bgd,1968,61585520.00
bgr,1968,8386016.00
bhr,1968,200953.00
bhs,1968,158629.00
bih,1968,3661642.00
blr,1968,8874070.00
blz,1968,116061.00
bol,1968,4324066.00
bra,1968,91213009.00
brb,1968,237199.00
brn,1968,118176.00
btn,1968,273868.00
bwa,1968,650730.00
caf,1968,1755260.00
can,1968,20739031.00
che,1968,6056358.00
chl,1968,9187592.00
chn,1968,765570668.00
civ,1968,4794399.00
cmr,1968,6437157.00
cod,1968,18913177.00
cog,1968,1259190.00
col,1968,20905061.00
com,1968,218794.00
cpv,1968,257478.00
cri,1968,1746870.00
cub,1968,8413329.00
cyp,1968,598491.00
cze,1968,9800665.00
deu,1968,77611000.00
dji,1968,140461.00
dnk,1968,4865343.00
dom,1968,4250026.00
dza,1968,13744383.00
ecu,1968,5730908.00
egy,1968,33252275.00
eri,1968,1713846.00
esp,1968,33211168.00
est,1968,1333213.00
eth,1968,26945459.00
fin,1968,4589226.00
fji,1968,498887.00
fra,1968,50126895.00
fsm,1968,58404.00
gab,1968,565878.00
gbr,1968,55171084.00
geo,1968,4622441.00
gha,1968,8221021.00
gin,1968,4094528.00
gmb,1968,425509.00
gnb,1968,686155.00
gnq,1968,288701.00
grc,1968,8682351.00
grd,1968,94875.00
gtm,1968,5131461.00
guy,1968,680068.00
hnd,1968,2552200.00
hti,1968,4534233.00
hun,1968,10273730.00
idn,1968,108821565.00
ind,1968,530274729.00
irl,1968,2897541.00
irn,1968,27032944.00
irq,1968,9260685.00
isl,1968,199634.00
isr,1968,2711303.00
ita,1968,52802703.00
jam,1968,1827989.00
jor,1968,1438986.00
jpn,1968,100988866.00
kaz,1968,12682452.00
ken,1968,10502250.00
kgz,1968,2814423.00
khm,1968,6795514.00
kir,1968,49389.00
kor,1968,30204127.00
kwt,1968,639170.00
lao,1968,2554843.00
lbn,1968,2210965.00
lbr,1968,1348448.00
lby,1968,1941056.00
lca,1968,101181.00
lka,1968,11940634.00
lso,1968,990869.00
ltu,1968,3071465.00
lux,1968,335831.00
lva,1968,2326128.00
mar,1968,15335173.00
mda,1968,3495134.00
mdg,1968,6232704.00
mdv,1968,109901.00
mex,1968,48893607.00
mkd,1968,1672401.00
mli,1968,5780834.00
mlt,1968,304514.00
mmr,1968,25853248.00
mne,1968,524844.00
mng,1968,1207108.00
moz,1968,8860823.00
mrt,1968,1083586.00
mus,1968,799139.00
mwi,1968,4370664.00
mys,1968,10375877.00
nam,1968,737802.00
ner,1968,4258415.00
nga,1968,53640547.00
nic,1968,2256779.00
nld,1968,12675176.00
nor,1968,3815399.00
npl,1968,11524132.00
nzl,1968,2738283.00
omn,1968,679593.00
pak,1968,55045897.00
pan,1968,1434660.00
per,1968,12629333.00
phl,1968,33797041.00
png,1968,2313017.00
pol,1968,32330582.00
prk,1968,13608611.00
prt,1968,8709805.00
pry,1968,2350900.00
pse,1968,1141217.00
qat,1968,93043.00
rou,1968,20055983.00
rus,1968,128837792.00
rwa,1968,3527260.00
sau,1968,5389848.00
sdn,1968,9598196.00
sds,1968,3484335.00
sen,1968,3975614.00
sgp,1968,1998637.00
slb,1968,149926.00
sle,1968,2435197.00
slv,1968,3477702.00
som,1968,3311111.00
srb,1968,7998000.00
stp,1968,70040.00
sur,1968,359735.00
svk,1968,4470632.00
svn,1968,1651094.00
swe,1968,7936726.00
swz,1968,422266.00
syc,1968,49985.00
syr,1968,5963248.00
tcd,1968,3500778.00
tgo,1968,1945781.00
tha,1968,34790945.00
tjk,1968,2743461.00
tkm,1968,2066889.00
tls,1968,577824.00
ton,1968,81096.00
tto,1968,931466.00
tun,1968,4842166.00
tur,1968,33196289.00
tza,1968,12787494.00
uga,1968,8872866.00
ukr,1968,46409007.00
ury,1968,2774771.00
usa,1968,205687611.00
uzb,1968,11240523.00
vct,1968,88615.00
ven,1968,10881995.00
vnm,1968,41195833.00
vut,1968,80669.00
wsm,1968,137503.00
yem,1968,5937125.00
zaf,1968,21374931.00
zmb,1968,3916928.00
zwe,1968,4874113.00
afg,1969,10849510.00
ago,1969,6177703.00
alb,1969,2099657.00
are,1969,205570.00
arg,1969,23605992.00
arm,1969,2456370.00
atg,1969,64307.00
aus,1969,12621240.00
aut,1969,7473058.00
aze,1969,5066080.00
bdi,1969,3392949.00
bel,1969,9629528.00
ben,1969,2846652.00
bfa,1969,5528172.00
bgd,1969,63422570.00
bgr,1969,8441214.00
bhr,1969,206469.00
bhs,1969,164250.00
bih,1969,3702834.00
blr,1969,8959483.00
blz,1969,119260.00
bol,1969,4413584.00
bra,1969,93585746.00
brb,1969,237911.00
brn,1969,123875.00
btn,1969,282210.00
bwa,1969,671305.00
caf,1969,1792150.00
can,1969,21089228.00
che,1969,6114719.00
chl,1969,9377005.00
chn,1969,787191243.00
civ,1969,5010962.00
cmr,1969,6600479.00
cod,1969,19458874.00
cog,1969,1296137.00
col,1969,21490948.00
com,1969,223629.00
cpv,1969,264885.00
cri,1969,1798315.00
cub,1969,8563191.00
cyp,1969,606117.00
cze,1969,9798793.00
deu,1969,78038271.00
dji,1969,149891.00
dnk,1969,4898350.00
dom,1969,4376056.00
dza,1969,14144437.00
ecu,1969,5899842.00
egy,1969,34038147.00
eri,1969,1758668.00
esp,1969,33558627.00
est,1969,1346854.00
eth,1969,27653622.00
fin,1969,4595807.00
fji,1969,509659.00
fra,1969,50466183.00
fsm,1969,60167.00
gab,1969,578114.00
gbr,1969,55406435.00
geo,1969,4665146.00
gha,1969,8397346.00
gin,1969,4160375.00
gmb,1969,435800.00
gnb,1969,698917.00
gnq,1969,292014.00
grc,1969,8732308.00
grd,1969,94682.00
gtm,1969,5274726.00
guy,1969,687658.00
hnd,1969,2620014.00
hti,1969,4622209.00
hun,1969,10309211.00
idn,1969,111800090.00
ind,1969,541844848.00
irl,1969,2918626.00
irn,1969,27765239.00
irq,1969,9585576.00
isl,1969,201941.00
isr,1969,2775162.00
ita,1969,53160056.00
jam,1969,1849463.00
jor,1969,1553585.00
jpn,1969,102323674.00
kaz,1969,12897025.00
ken,1969,10867717.00
kgz,1969,2890720.00
khm,1969,6902025.00
kir,1969,50303.00
kor,1969,30811523.00
kwt,1969,693876.00
lao,1969,2618246.00
lbn,1969,2250609.00
lbr,1969,1383305.00
lby,1969,2025282.00
lca,1969,102747.00
lka,1969,12217248.00
lso,1969,1011308.00
ltu,1969,3104292.00
lux,1969,337565.00
lva,1969,2346012.00
mar,1969,15687996.00
mda,1969,3544635.00
mdg,1969,6400454.00
mdv,1969,112591.00
mex,1969,50423127.00
mkd,1969,1698140.00
mli,1969,5861411.00
mlt,1969,304401.00
mmr,1969,26504247.00
mne,1969,520644.00
mng,1969,1242213.00
moz,1969,9058691.00
mrt,1969,1115790.00
mus,1969,812944.00
mwi,1969,4484456.00
mys,1969,10640347.00
nam,1969,758305.00
ner,1969,4375837.00
nga,1969,54859201.00
nic,1969,2326136.00
nld,1969,12821786.00
nor,1969,3845932.00
npl,1969,11750914.00
nzl,1969,2775684.00
omn,1969,700729.00
pak,1969,56545924.00
pan,1969,1476478.00
per,1969,12982444.00
phl,1969,34787588.00
png,1969,2371515.00
pol,1969,32571673.00
prk,1969,14009168.00
prt,1969,8669641.00
pry,1969,2412565.00
pse,1969,1124929.00
qat,1969,100697.00
rou,1969,20305391.00
rus,1969,129475269.00
rwa,1969,3640591.00
sau,1969,5601649.00
sdn,1969,9909152.00
sds,1969,3564079.00
sen,1969,4093763.00
sgp,1969,2036270.00
slb,1969,154876.00
sle,1969,2473165.00
slv,1969,3572667.00
som,1969,3385414.00
srb,1969,8056663.00
stp,1969,72240.00
sur,1969,366845.00
svk,1969,4499554.00
svn,1969,1659553.00
swe,1969,7997380.00
swz,1969,433709.00
syc,1969,51124.00
syr,1969,6166933.00
tcd,1969,3569778.00
tgo,1969,2034909.00
tha,1969,35826803.00
tjk,1969,2829641.00
tkm,1969,2126749.00
tls,1969,589519.00
ton,1969,82879.00
tto,1969,937846.00
tun,1969,4950153.00
tur,1969,33969201.00
tza,1969,13186560.00
uga,1969,9162773.00
ukr,1969,46746668.00
ury,1969,2795044.00
usa,1969,207599308.00
uzb,1969,11599763.00
vct,1969,89518.00
ven,1969,11235492.00
vnm,1969,42309662.00
vut,1969,82941.00
wsm,1969,140520.00
yem,1969,6047230.00
zaf,1969,21926165.00
zmb,1969,4047479.00
zwe,1969,5036321.00
afg,1970,11121097.00
ago,1970,6300969.00
alb,1970,2150602.00
are,1970,235434.00
arg,1970,23973062.00
arm,1970,2518408.00
atg,1970,65369.00
aus,1970,12904760.00
aut,1970,7509746.00
aze,1970,5178160.00
bdi,1970,3457113.00
bel,1970,9664320.00
ben,1970,2907769.00
bfa,1970,5624597.00
bgd,1970,65048701.00
bgr,1970,8494765.00
bhr,1970,213102.00
bhs,1970,169356.00
bih,1970,3745637.00
blr,1970,9039436.00
blz,1970,122179.00
bol,1970,4505774.00
bra,1970,95982453.00
brb,1970,238847.00
brn,1970,129729.00
btn,1970,291457.00
bwa,1970,693021.00
caf,1970,1828710.00
can,1970,21439200.00
che,1970,6169357.00
chl,1970,9561868.00
chn,1970,808510713.00
civ,1970,5241914.00
cmr,1970,6770967.00
cod,1970,20009902.00
cog,1970,1335090.00
col,1970,22061214.00
com,1970,228443.00
cpv,1970,270197.00
cri,1970,1848873.00
cub,1970,8715123.00
cyp,1970,613619.00
cze,1970,9811291.00
deu,1970,78366605.00
dji,1970,159667.00
dnk,1970,4930118.00
dom,1970,4503114.00
dza,1970,14550033.00
ecu,1970,6072520.00
egy,1970,34808599.00
eri,1970,1805480.00
esp,1970,33923240.00
est,1970,1360236.00
eth,1970,28414999.00
fin,1970,4606740.00
fji,1970,520529.00
fra,1970,50843830.00
fsm,1970,61433.00
gab,1970,590119.00
gbr,1970,55611401.00
geo,1970,4707327.00
gha,1970,8596977.00
gin,1970,4215442.00
gmb,1970,447283.00
gnb,1970,711828.00
gnq,1970,290905.00
grc,1970,8778676.00
grd,1970,94430.00
gtm,1970,5423384.00
guy,1970,695561.00
hnd,1970,2691309.00
hti,1970,4708639.00
hun,1970,10345553.00
idn,1970,114834781.00
ind,1970,553943226.00
irl,1970,2947339.00
irn,1970,28514011.00
irq,1970,9917982.00
isl,1970,204392.00
isr,1970,2849623.00
ita,1970,53522670.00
jam,1970,1873353.00
jor,1970,1654769.00
jpn,1970,103707537.00
kaz,1970,13109992.00
ken,1970,11252466.00
kgz,1970,2964499.00
khm,1970,7022185.00
kir,1970,51181.00
kor,1970,31437141.00
kwt,1970,750184.00
lao,1970,2686025.00
lbn,1970,2297403.00
lbr,1970,1419728.00
lby,1970,2114264.00
lca,1970,104162.00
lka,1970,12487493.00
lso,1970,1032240.00
ltu,1970,3137373.00
lux,1970,339673.00
lva,1970,2365753.00
mar,1970,16039600.00
mda,1970,3594516.00
mdg,1970,6576301.00
mdv,1970,115703.00
mex,1970,52029859.00
mkd,1970,1720798.00
mli,1970,5949043.00
mlt,1970,304414.00
mmr,1970,27166045.00
mne,1970,519697.00
mng,1970,1278825.00
moz,1970,9262078.00
mrt,1970,1148908.00
mus,1970,826447.00
mwi,1970,4603739.00
mys,1970,10908634.00
nam,1970,780386.00
ner,1970,4497355.00
nga,1970,56131844.00
nic,1970,2398095.00
nld,1970,12964880.00
nor,1970,3875719.00
npl,1970,11986974.00
nzl,1970,2819548.00
omn,1970,723850.00
pak,1970,58094239.00
pan,1970,1519293.00
per,1970,13341071.00
phl,1970,35804731.00
png,1970,2434755.00
pol,1970,32816751.00
prk,1970,14410400.00
prt,1970,8670352.00
pry,1970,2474102.00
pse,1970,1124843.00
qat,1970,109329.00
rou,1970,20549016.00
rus,1970,130126383.00
rwa,1970,3754546.00
sau,1970,5836394.00
sdn,1970,10232758.00
sds,1970,3647097.00
sen,1970,4217754.00
sgp,1970,2074071.00
slb,1970,160292.00
sle,1970,2514151.00
slv,1970,3668592.00
som,1970,3445420.00
srb,1970,8119861.00
stp,1970,74251.00
sur,1970,371268.00
svk,1970,4531874.00
svn,1970,1669583.00
swe,1970,8049049.00
swz,1970,445844.00
syc,1970,52364.00
syr,1970,6378802.00
tcd,1970,3644911.00
tgo,1970,2115521.00
tha,1970,36884914.00
tjk,1970,2919586.00
tkm,1970,2188499.00
tls,1970,602737.00
ton,1970,84370.00
tto,1970,945996.00
tun,1970,5060393.00
tur,1970,34772031.00
tza,1970,13605504.00
uga,1970,9446024.00
ukr,1970,47086758.00
ury,1970,2809799.00
usa,1970,209485807.00
uzb,1970,11972994.00
vct,1970,90457.00
ven,1970,11587758.00
vnm,1970,43407291.00
vut,1970,85388.00
wsm,1970,143175.00
yem,1970,6156234.00
zaf,1970,22502502.00
zmb,1970,4185378.00
zwe,1970,5206311.00
afg,1971,11412821.00
ago,1971,6437645.00
alb,1971,2202040.00
are,1971,275160.00
arg,1971,24366442.00
arm,1971,2580894.00
atg,1971,66338.00
aus,1971,13150591.00
aut,1971,7543451.00
aze,1971,5287272.00
bdi,1971,3507593.00
bel,1971,9692900.00
ben,1971,2971941.00
bfa,1971,5723379.00
bgd,1971,66417450.00
bgr,1971,8546810.00
bhr,1971,220808.00
bhs,1971,173867.00
bih,1971,3790948.00
blr,1971,9113278.00
blz,1971,124792.00
bol,1971,4600596.00
bra,1971,98402200.00
brb,1971,240038.00
brn,1971,135716.00
btn,1971,301653.00
bwa,1971,715811.00
caf,1971,1864757.00
can,1971,21790338.00
che,1971,6221634.00
chl,1971,9741579.00
chn,1971,829367784.00
civ,1971,5487594.00
cmr,1971,6948847.00
cod,1971,20563111.00
cog,1971,1376189.00
col,1971,22611988.00
com,1971,233125.00
cpv,1971,273053.00
cri,1971,1898366.00
cub,1971,8869961.00
cyp,1971,620860.00
cze,1971,9840280.00
deu,1971,78584779.00
dji,1971,169370.00
dnk,1971,4960476.00
dom,1971,4631114.00
dza,1971,14960111.00
ecu,1971,6248831.00
egy,1971,35561087.00
eri,1971,1854395.00
esp,1971,34305591.00
est,1971,1373336.00
eth,1971,29246170.00
fin,1971,4623389.00
fji,1971,531601.00
fra,1971,51273975.00
fsm,1971,62107.00
gab,1971,601734.00
gbr,1971,55785325.00
geo,1971,4749544.00
gha,1971,8827273.00
gin,1971,4259102.00
gmb,1971,460193.00
gnb,1971,724863.00
gnq,1971,284915.00
grc,1971,8819206.00
grd,1971,94180.00
gtm,1971,5577824.00
guy,1971,703811.00
hnd,1971,2766444.00
hti,1971,4793157.00
hun,1971,10381705.00
idn,1971,117921994.00
ind,1971,566605402.00
irl,1971,2984044.00
irn,1971,29281130.00
irq,1971,10255904.00
isl,1971,207050.00
isr,1971,2936668.00
ita,1971,53891946.00
jam,1971,1900243.00
jor,1971,1739903.00
jpn,1971,105142875.00
kaz,1971,13325342.00
ken,1971,11657479.00
kgz,1971,3035474.00
khm,1971,7167716.00
kir,1971,52020.00
kor,1971,32087884.00
kwt,1971,807900.00
lao,1971,2759634.00
lbn,1971,2353569.00
lbr,1971,1457714.00
lby,1971,2208125.00
lca,1971,105389.00
lka,1971,12749209.00
lso,1971,1053524.00
ltu,1971,3170887.00
lux,1971,342224.00
lva,1971,2385561.00
mar,1971,16389949.00
mda,1971,3645515.00
mdg,1971,6760352.00
mdv,1971,119315.00
mex,1971,53719547.00
mkd,1971,1739525.00
mli,1971,6044532.00
mlt,1971,304546.00
mmr,1971,27836648.00
mne,1971,522783.00
mng,1971,1317049.00
moz,1971,9468836.00
mrt,1971,1182945.00
mus,1971,839600.00
mwi,1971,4728693.00
mys,1971,11182078.00
nam,1971,804309.00
ner,1971,4623121.00
nga,1971,57453734.00
nic,1971,2472656.00
nld,1971,13104216.00
nor,1971,3904750.00
npl,1971,12232454.00
nzl,1971,2871810.00
omn,1971,748971.00
pak,1971,59690467.00
pan,1971,1563113.00
per,1971,13704333.00
phl,1971,36851055.00
png,1971,2503074.00
pol,1971,33068997.00
prk,1971,14812363.00
prt,1971,8717871.00
pry,1971,2535355.00
pse,1971,1144297.00
qat,1971,119246.00
rou,1971,20783864.00
rus,1971,130808492.00
rwa,1971,3868345.00
sau,1971,6096106.00
sdn,1971,10568788.00
sds,1971,3733547.00
sen,1971,4348499.00
sgp,1971,2112873.00
slb,1971,166214.00
sle,1971,2558395.00
slv,1971,3765252.00
som,1971,3477568.00
srb,1971,8187994.00
stp,1971,75989.00
sur,1971,372619.00
svk,1971,4568274.00
svn,1971,1681426.00
swe,1971,8090044.00
swz,1971,458717.00
syc,1971,53706.00
syr,1971,6599366.00
tcd,1971,3727382.00
tgo,1971,2185661.00
tha,1971,37964925.00
tjk,1971,3013956.00
tkm,1971,2252386.00
tls,1971,618508.00
ton,1971,85520.00
tto,1971,956364.00
tun,1971,5172692.00
tur,1971,35608079.00
tza,1971,14045757.00
uga,1971,9720365.00
ukr,1971,47433807.00
ury,1971,2818269.00
usa,1971,211357912.00
uzb,1971,12361237.00
vct,1971,91440.00
ven,1971,11937803.00
vnm,1971,44485910.00
vut,1971,88023.00
wsm,1971,145437.00
yem,1971,6262934.00
zaf,1971,23106806.00
zmb,1971,4331002.00
zwe,1971,5385342.00
afg,1972,11716896.00
ago,1972,6587647.00
alb,1972,2253842.00
are,1972,324069.00
arg,1972,24782950.00
arm,1972,2643464.00
atg,1972,67205.00
aus,1972,13364238.00
aut,1972,7573660.00
aze,1972,5393176.00
bdi,1972,3547335.00
bel,1972,9715673.00
ben,1972,3039300.00
bfa,1972,5825171.00
bgd,1972,67578486.00
bgr,1972,8596962.00
bhr,1972,229588.00
bhs,1972,177844.00
