Country Name;Indicator Name;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Slovak Republic;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;96.3012619;96.40361786;98.52510071;98.6124115;97.13427734;96.10919189;98.46360779;97.99600983;96.71822357;100.5985489;97.96192932;98.85133362;97.38115692;93.09934235;93.60431671;95.4798584;97.98194122;99.87477875;99.95098877;97.14000702;94.32701111;95.87950134;97.72250366;;
Slovenia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;93.08097839;92.39849091;93.84632111;93.49372101;94.95968628;99.23429871;99.34069061;96.2902298;96.45020294;96.60977936;101.714859;113.6872177;;;;96.38687897;95.49008942;96.69760132;95.66023254;100.904129;98.25623322;99.15605164;;
Sweden;Primary completion rate, total (% of relevant age group);;94.68907928;94.3184967;90.90103149;91.3302002;92.83630371;96.82846069;104.0830612;104.3982315;104.8866882;103.2353897;96.51596069;92.03282928;93.47807312;98.08482361;;;100.6596527;98.31223297;96.25482178;96.52424622;96.33286285;100.5500717;106.1326599;104.3197479;;;;;100.4402313;99.59207153;102.3059464;102.6330872;106.5384216;104.1472473;100.2057571;95.67828369;95.09803009;94.28180695;93.22525024;96.77275848;101.5184937;102.7862625;102.4982529;101.0283813;;
Swaziland;Primary completion rate, total (% of relevant age group);42.33818054;40.5981102;41.59328842;49.58504868;54.36711884;56.52859879;57.61907959;57.32231903;56.16233063;55.40460968;55.53305817;58.5567894;59.79994965;61.83034134;61.6545105;62.19623184;63.42461014;62.68515015;64.89990234;62.1198082;62.81803894;60.78226852;60.53456116;60.7674408;61.81882095;63.38248062;60.90864182;61.59141159;63.0901413;59.90827942;60.86138153;58.38874054;61.49562836;59.68727875;62.41696167;65.58122253;66.335289;73.30181122;;72.18457031;76.67672729;76.83210754;77.49864197;79.00785065;;;
Sint Maarten (Dutch part);Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;Primary completion rate, total (% of relevant age group);84.28874969;95.09329987;103.8926163;;99.3738327;98.58548737;102.7060318;97.97917938;102.6108093;;97.90920258;91.97828674;93.44660187;102.3780518;96.07843018;94.5510788;111.1595993;102.2967072;88.31803894;90.55589294;;101.5393677;97.71772003;97.20024109;95.74861145;;;101.6149063;98.31984711;100;98.8139801;105.72155;106.2621002;107.1942368;103.7848587;115.0273209;;;;;;;;;112.1024017;;
Syrian Arab Republic;Primary completion rate, total (% of relevant age group);;55.13756943;59.03477859;59.30020905;63.77046967;67.85578918;72.00567627;75.47947693;77.83545685;74.90138245;73.30908203;74.74005127;79.19181824;81.18955231;82.48838043;85.06507874;86.80883789;87.18148041;87.08985901;89.90583038;90.11190033;91.68099213;96.08136749;88.24365234;90.41957855;89.84481049;91.61488342;91.55497742;91.49492645;92.09629822;91.58766174;93.0626297;95.30239105;106.4369507;107.8591919;109.4348907;109.5046692;107.0385208;105.6343613;105.210083;106.3266068;110.9505692;113.4615479;68.92108917;;;
Turks and Caicos Islands;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;Primary completion rate, total (% of relevant age group);;15.27097034;;;12.96442986;;11.77937031;11.11201;;;;;;;;;;;11.65594006;12.99668026;16.59472084;18.20914078;;;18.1679306;14.32573986;14.92527962;15.52978992;;20.10333061;22.2100296;24.46137047;27.2125206;32.04558945;33.58060074;30.16638947;29.67498016;;;31.19585037;30.98122978;34.12340927;34.69512939;38.05709076;;;
East Asia & Pacific (IDA & IBRD countries);Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;96.79982758;96.72902679;97.04893494;97.41243744;94.75814056;96.45814514;98.36294556;95.33853149;91.76865387;90.29688263;90.8993454;91.49614716;92.32735443;93.25281525;92.72343445;92.60157776;92.28186035;91.90052032;91.52348328;91.94322968;98.7838974;101.8703995;104.0929184;102.8963776;103.0829544;101.6371765;97.84157562;;
Europe & Central Asia (IDA & IBRD countries);Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;94.16614532;94.21078491;94.81401062;95.5484848;95.55866241;97.67829895;95.52253723;95.59760284;95.58964539;95.50460052;94.93237305;94.57894135;93.71481323;93.63282776;94.14845276;94.04141998;93.75788116;93.7048645;95.90671539;96.82550812;96.34607697;97.50382996;99.12042236;97.11508179;95.77685547;96.26264954;97.30381012;97.80419922;99.06510162;98.50982666;99.82846832;100.6575394;;
Togo;Primary completion rate, total (% of relevant age group);;25.26214027;30.57793045;;;;42.74071121;;52.31364059;51.79573822;53.39868164;50.06322861;47.70579147;46.68360138;40.2930603;33.935009;33.7061882;32.35710144;37.59206009;30.38380051;36.37850189;36.38425064;37.10602188;;28.38446999;40.31557846;46.85950089;;;56.45698929;65.436203;72.13455963;;72.44457245;74.17597198;73.45922852;73.28015137;;66.23349762;65.70179749;70.46994019;72.33603668;75.71475983;79.08863068;85.10816956;;
Thailand;Primary completion rate, total (% of relevant age group);;;;;;37.5417099;39.59862137;39.91579056;40.96192169;;;71.37499237;;;;;;;;;;;;;;;;;;88.51579285;84.92176819;86.9087677;;;;;;;;;;;;;93.55020905;;
Tajikistan;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;98.85057831;;73.83071899;;90.79235077;91.33840179;95.64369965;96.75730133;94.88855743;91.70604706;101.0533676;104.3167801;92.45282745;94.65119171;97.77948761;100.9378891;102.1001892;96.69567108;;97.19026184;99.5581131;
Turkmenistan;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Latin America & the Caribbean (IDA & IBRD countries);Primary completion rate, total (% of relevant age group);79.56821442;80.34389496;80.93282318;81.67290497;81.79894257;82.06941223;82.75289917;84.31429291;84.42317963;85.54360962;86.60334778;87.39942169;88.05691528;88.88357544;89.78012085;89.34544373;90.37915802;90.85179901;90.96970367;90.94750214;91.0059967;91.2649231;92.4842453;93.15506744;93.53116608;94.10129547;94.61100769;95.17630005;96.26685333;96.67661285;97.55130005;97.32814026;99.25995636;98.27851868;96.40494537;97.183815;98.2771225;99.09754181;99.01167297;99.01081848;99.05725861;99.21009827;99.95137787;99.73796082;100.0389404;;
Middle East & North Africa (IDA & IBRD countries);Primary completion rate, total (% of relevant age group);48.4264183;48.39570618;48.50527191;50.60933304;52.68006134;56.19486618;58.20850372;60.99223328;60.76954651;56.79560471;60.41350937;64.28421783;65.43586731;67.07450867;69.92549133;74.78001404;73.73948669;73.44394684;73.84185791;74.14373779;76.05738068;76.80751038;78.3012619;79.65525818;79.61894226;81.38434601;81.65313721;81.81128693;82.04388428;82.25305939;81.26838684;83.20568848;83.9444046;85.41280365;89.66812134;90.8561554;87.20747375;88.45329285;91.09490967;90.08127594;92.28910065;92.43806458;94.08320618;91.21614838;91.7310257;;
Timor-Leste;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83.23532104;75.99806976;80.18850708;84.02471924;88.71691895;94.10643005;98.41300964;;
Tonga;Primary completion rate, total (% of relevant age group);;;;;;;;81.95298004;92.83167267;111.500351;;129.578537;117.7671127;;116.8461914;96.0307312;101.8292694;;;;127.8249817;97.0515976;;111.076683;;;;;107.9330063;107.5405502;;106.7662888;;;;109.2382507;104.1446609;;;;;;100.5175171;110.9362717;;;
South Asia (IDA & IBRD);Primary completion rate, total (% of relevant age group);42.28923035;42.45280838;43.11782074;43.56655121;44.01493073;45.24196243;46.03291321;46.35892487;47.67638397;49.02368546;50.39035034;51.76331711;53.1415062;54.61481476;56.11291504;57.61741638;59.09545517;60.64585876;61.94950867;63.02913284;64.00521851;64.98278046;65.9699707;66.87302399;67.80757904;68.73988342;68.34614563;67.96395874;67.59410858;67.27161407;69.61839294;70.31645966;73.13913727;76.55578613;78.86849213;81.24411774;83.16537476;85.17907715;87.08374023;88.66176605;88.46286774;88.11724091;89.93140411;91.24811554;91.33054352;;
Sub-Saharan Africa (IDA & IBRD countries);Primary completion rate, total (% of relevant age group);;46.03067017;46.53213882;47.03155136;47.5539093;48.49300385;49.21656418;50.47335052;51.87104034;53.4475174;54.00289154;55.0663414;55.90507126;56.26908875;58.12929535;55.79079819;55.58629227;54.94254303;54.15897369;53.04520416;53.63255692;54.10647964;53.66466141;54.36031342;53.48190689;53.4364624;53.80609131;53.80908585;53.3616333;53.61127472;53.87765884;55.50556183;56.77761459;57.94349289;59.14257431;61.38932419;64.20191193;64.01705933;64.74175262;66.9683609;68.18325806;68.06013489;68.26303864;68.23576355;68.63909912;;
Trinidad and Tobago;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;112.8023834;;;95.0865097;;;96.63800049;;;99.78948212;99.21733093;97.29286194;;;87.81257629;89.81944275;;100.1140671;93.34687042;86.6746521;;89.32366943;95.02864838;91.92585754;;95.74221039;93.41163635;95.71130371;94.88748169;;;;;;
Tunisia;Primary completion rate, total (% of relevant age group);;56.9503212;53.9640007;60.04032898;60.7684288;66.47550964;65.0621109;67.48576355;70.93395233;59.51885986;61.47087097;81.66934204;62.95149994;63.52428055;67.15525818;67.72530365;70.77039337;72.11109924;71.78642273;76.48413086;81.25179291;75.11377716;69.64486694;73.97659302;80.39801025;90.13957214;87.22579956;89.44354248;;87.712883;86.83071136;88.07810974;93.4296875;97.2438736;100.7010193;103.5101166;;102.842392;92.38053894;88.82610321;99.07450104;;;96.85848999;99.72470093;;
Turkey;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;88.30690765;90.14125824;95.06250763;94.44007111;106.6312485;92.34793091;93.10714722;95.21266174;100.8999481;94.45217896;94.48036194;92.63149261;;;;;;;;;97.79585266;102.3471909;98.7841568;97.36203003;98.8181076;98.97843933;99.24462128;101.4596405;99.84850311;;;;
Tuvalu;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101.6877594;92;96.08695984;100;106.3025208;99.17012024;;;;;;;;93.24324036;;
Tanzania;Primary completion rate, total (% of relevant age group);;19.91960907;24.65376091;27.91526031;31.54384041;35.33274841;38.87979889;;;;;76.73590088;87.4349823;93.51215363;122.3179703;79.48330688;71.04692078;68.3442688;62.5581398;47.45598984;;62.54977036;55.22032166;58.1251297;55.77898026;;;58.54636002;48.6137085;57.56856155;49.74570847;55.24290085;59.38879013;;57.94305038;54.63972092;71.40779114;81.63098145;;100.6104507;87.63185883;;78.62380219;73.66584015;;;
Uganda;Primary completion rate, total (% of relevant age group);;;;;;40.21636963;40.32181168;;;42.11933136;;;42.6490097;;;;38.22901917;;;;;;;;;;;;;;;60.6893692;62.7672081;62.41252136;58.68672943;57.3345108;;53.32408905;58.07849121;58.13143158;56.74568176;54.49193954;;55.6092186;;;
Ukraine;Primary completion rate, total (% of relevant age group);;103.2275467;98.83946228;98.80316162;96.79044342;;98.25965881;99.24504852;100.3202972;100.1691666;101.8210526;;100.744133;96.34308624;96.27397919;95.57910919;;;94.38387299;;100.240509;102.0600433;93.63751221;97.57334137;95.30204773;;;;105.2130737;102.9485168;98.43562317;100.8311462;101.6422424;;;116.8923111;104.0030975;100.0065002;97.38990784;95.00074768;98.21645355;100.655571;103.7331238;111.5547485;110.4454498;;
Upper middle income;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;96.52785492;95.88672638;96.40280914;97.14050293;95.97958374;96.96992493;98.19769287;96.08947754;93.59576416;92.56261444;92.9420929;92.92778778;93.22244263;93.85843658;94.14901733;93.63895416;93.62075806;93.81214905;93.1242218;93.14633942;98.86999512;100.9263153;102.1532593;101.5421143;100.8447723;99.99900818;96.67473602;;
Uruguay;Primary completion rate, total (% of relevant age group);66.35449982;69.53029633;68.88049316;71.49137878;68.10887909;;69.34992218;70.24162292;69.23061371;70.49479675;72.64846802;;;;;87.00272369;88.00466919;91.76648712;92.1032486;92.85688782;94.47891998;94.86273193;92.73940277;94.48518372;94.78092194;94.35312653;94.39935303;95.79696655;95.85801697;96.24295044;97.30822754;95.36992645;94.86741638;91.76174164;92.18470764;95.35318756;99.53601074;104.1328201;106.4365616;105.8748016;104.3387375;;;103.0989914;;;
United States;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uzbekistan;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;97.69497681;;;;94.13173676;94.4066925;101.2665634;104.7292023;100.6993408;100.2940521;102.7404022;104.2914429;101.876442;100.0598984;96.48013306;95.58244324;95.67759705;;;;;
St. Vincent and the Grenadines;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.02532196;102.1524734;;;;109.3720703;;94.1120224;87.68328094;98.9883728;107.5481491;100.5336227;;
Venezuela, RB;Primary completion rate, total (% of relevant age group);;60.95376968;62.81875992;64.60523224;64.57247925;65.26931;63.97154999;64.2370224;65.09076691;65.36000824;69.05576324;71.68711853;75.92523193;76.80497742;76.47534943;78.39891052;79.59853363;79.19972229;79.08757019;79.22633362;78.95549011;81.47566986;84.99980927;84.14222717;;;80.3300705;80.12535858;;80.29347992;81.92592621;83.28340912;89.92281342;87.81729126;87.9491806;89.75119019;93.64343262;95.73082733;93.57685089;93.65209961;92.52150726;93.91329193;95.27823639;95.31893921;96.2423172;;
British Virgin Islands;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.74160004;90.60913849;97.01493073;90.79902649;89.64705658;75.91742706;;69.93602753;;78.41880035;84.04254913;88.32272339;77.52101135;;
Virgin Islands (U.S.);Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vietnam;Primary completion rate, total (% of relevant age group);;;;;;;;;;81.45137787;;;;;;;;;;;;;;;;;;;;98.99001312;99.01954651;104.4315872;101.477951;100.2454681;;93.22595215;96.92218018;;;;;102.6580734;101.9741211;99.23996735;106.2114716;;
Vanuatu;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;83.69722748;;74.97181702;;;;94.27632141;;92.11485291;106.0159912;;;90.83924103;;;83.5632019;81.00733185;84.36834717;83.6258316;;;93.77026367;;;
West Bank and Gaza;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;87.43843842;87.0079422;86.19116211;;94.2231369;94.13777161;95.7069931;92.84577179;97.38198853;90.41487885;92.97509003;;86.14942932;87.7791214;89.68778992;94.5109787;90.89479828;90.67420197;93.60653687;96.87391663;;
World;Primary completion rate, total (% of relevant age group);74.1056366;74.09753418;74.25759125;74.7215271;74.88708496;75.46707916;75.96992493;76.78318787;77.32132721;77.79064178;78.78742218;79.5092926;79.79265594;80.26559448;81.23922729;81.58042908;81.70334625;81.50839996;81.46163177;81.00091553;81.25771332;81.52171326;81.14885712;81.97029877;82.48410034;81.89959717;80.94055176;80.57193756;80.72801208;80.91239929;81.84338379;82.66131592;83.36249542;84.21601868;84.85740662;85.68701172;86.13183594;86.75939178;89.01448822;90.30867004;90.94033813;90.43418121;91.07348633;90.83506775;90.1210022;;
Samoa;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;95.06458282;94.25444794;92.96910858;98.95713043;97.57282257;95.12194824;94.02619934;92.20979309;96.75534821;100.1495438;98.33582306;105.6754379;105.6587296;110.400177;;104.6429367;106.4866104;104.1685104;102.4120407;;100.4744415;;
Yemen, Rep.;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.8926506;;57.92874146;57.02140045;60.05102158;59.08620071;58.83399963;;;62.43151855;;64.54650116;;69.18492889;69.16758728;;;
South Africa;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;75.90461731;;;;;;;90.6526413;85.30133057;85.81018829;;89.12532806;92.03489685;95.80529022;;;;;;;;;;;;
Congo, Dem. Rep.;Primary completion rate, total (% of relevant age group);;41.38805008;43.55175018;;;;53.83871078;56.76694107;60.3250618;;59.91524124;62.08631897;64.5806427;66.98416138;69.28634644;;;;50.52222061;;;52.2804985;48.43362045;55.66862869;46.8119812;;;;;33.75413132;;;41.00080109;;;;;52.93445969;57.75230026;60.25146866;60.78480148;62.64965057;67.75869751;66.76748657;;;
Zambia;Primary completion rate, total (% of relevant age group);;;69.4371109;71.32539368;75.24212646;76.96819305;77.21630096;78.8272934;82.83827972;81.20027924;81.03305817;81.36363983;83.39615631;85.83978271;91.31385803;;89.85530853;;;;;;;;;;;;62.90895844;60.21031189;57.38634109;;56.93341827;;68.12608337;79.40032196;81.19483948;85.49101257;89.94818115;84.64289856;97.80371094;;88.7410202;81.00904846;;;
Zimbabwe;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;84.60312653;;;;;;;;;;;;;;;90.2815094;;89.68675232;83.68247986;82.13807678;;;;;;;;;89.22541809;90.24906158;;;
